date,location,generic_terms,geography,safe_places,travel
2023-02-26,south darfur,0.0,0.0,0.0,0.0
2023-02-26,south kordofan,0.0,0.0,0.0,0.0
2023-02-26,west darfur,0.0,0.0,0.0,0.0
2023-02-26,west kordofan,0.0,0.0,0.0,0.0
2023-02-26,white nile,0.0,0.0,0.0,0.0
2023-02-27,al jazirah,0.0,0.0,0.0,0.0
2023-02-27,blue nile,0.0,0.0,0.0,0.0
2023-02-27,central darfur,0.0,0.0,0.0,0.0
2023-02-27,east darfur,0.0,0.0,0.0,0.0
2023-02-27,kassala,0.0,0.0,0.0,0.0
2023-02-27,khartoum,0.0,0.0,4.714285714285714,2.0
2023-02-27,north darfur,0.0,0.0,0.0,0.0
2023-02-27,north kordofan,0.0,0.0,0.0,0.0
2023-02-27,northern,0.0,0.0,2.7857142857142856,0.0
2023-02-27,red sea,0.0,0.0,3.7142857142857135,0.0
2023-02-27,river nile,0.0,0.0,0.0,0.0
2023-02-27,sennar,0.0,0.0,0.0,0.0
2023-02-27,south darfur,0.0,0.0,0.0,0.0
2023-02-27,south kordofan,0.0,0.0,0.0,0.0
2023-02-27,west darfur,0.0,0.0,0.0,0.0
2023-02-27,west kordofan,0.0,0.0,0.0,0.0
2023-02-27,white nile,0.0,0.0,0.0,0.0
2023-02-28,al jazirah,0.0,0.0,0.0,0.0
2023-02-28,blue nile,0.0,0.0,0.0,0.0
2023-02-28,central darfur,0.0,0.0,0.0,0.0
2023-02-28,east darfur,0.0,0.0,0.0,0.0
2023-02-28,kassala,0.0,0.0,0.0,0.0
2023-02-28,khartoum,0.0,1.0,3.071428571428572,2.4545454545454546
2023-02-28,north darfur,0.0,0.0,0.0,0.0
2023-02-28,north kordofan,0.0,0.0,0.0,0.0
2023-02-28,northern,0.0,0.0,0.0,0.0
2023-02-28,red sea,0.0,0.0,1.8571428571428568,0.0
2023-02-28,river nile,0.0,0.0,0.0,0.0
2023-02-28,sennar,0.0,0.0,0.0,0.0
2023-02-28,south darfur,0.0,0.0,0.0,0.0
2023-02-28,south kordofan,0.0,0.0,0.0,0.0
2023-02-28,west darfur,0.0,0.0,0.0,0.0
2023-02-28,west kordofan,0.0,0.0,0.0,0.0
2023-02-28,white nile,0.0,0.0,0.0,0.0
2023-03-01,al jazirah,0.0,0.0,0.0,0.0
2023-03-01,blue nile,0.0,0.0,0.0,0.0
2023-03-01,central darfur,0.0,0.0,0.0,0.0
2023-03-01,east darfur,0.0,0.0,0.0,0.0
2023-03-01,kassala,0.0,0.0,0.0,0.0
2023-03-01,khartoum,1.0,1.6666666666666667,3.2142857142857144,1.3636363636363635
2023-03-01,north darfur,0.0,0.0,0.0,0.0
2023-03-01,north kordofan,0.0,0.0,0.0,0.0
2023-03-01,northern,0.0,0.0,0.0,0.0
2023-03-01,red sea,0.0,0.0,2.2857142857142856,0.0
2023-03-01,river nile,0.0,0.0,0.0,0.0
2023-03-01,sennar,0.0,0.0,0.0,0.0
2023-03-01,south darfur,0.0,0.0,0.0,0.0
2023-03-01,south kordofan,0.0,0.0,0.0,0.0
2023-03-01,west darfur,0.0,0.0,0.0,0.0
2023-03-01,west kordofan,0.0,0.0,0.0,0.0
2023-03-01,white nile,0.0,0.0,0.0,0.0
2023-03-02,al jazirah,0.0,0.0,0.0,0.0
2023-03-02,blue nile,0.0,0.0,0.0,0.0
2023-03-02,central darfur,0.0,0.0,0.0,0.0
2023-03-02,east darfur,0.0,0.0,0.0,0.0
2023-03-02,kassala,0.0,0.0,0.0,0.0
2023-03-02,khartoum,2.6666666666666665,2.0,3.4285714285714284,2.272727272727273
2023-03-02,north darfur,0.0,0.0,0.0,0.0
2023-03-02,north kordofan,0.0,0.0,0.0,0.0
2023-03-02,northern,0.0,0.0,0.0,0.0
2023-03-02,red sea,0.0,0.0,8.285714285714286,0.0
2023-03-02,river nile,0.0,0.0,0.0,0.0
2023-03-02,sennar,0.0,0.0,0.0,0.0
2023-03-02,south darfur,0.0,0.0,0.0,0.0
2023-03-02,south kordofan,0.0,0.0,0.0,0.0
2023-03-02,west darfur,0.0,0.0,0.0,0.0
2023-03-02,west kordofan,0.0,0.0,0.0,0.0
2023-03-02,white nile,0.0,0.0,0.0,0.0
2023-03-03,al jazirah,0.0,0.0,0.0,0.0
2023-03-03,blue nile,0.0,0.0,0.0,0.0
2023-03-03,central darfur,0.0,0.0,0.0,0.0
2023-03-03,east darfur,0.0,0.0,0.0,0.0
2023-03-03,kassala,0.0,0.0,0.0,0.0
2023-03-03,khartoum,1.0,0.6666666666666666,3.857142857142857,1.2727272727272727
2023-03-03,north darfur,0.0,0.0,0.0,0.0
2023-03-03,north kordofan,0.0,0.0,0.0,0.0
2023-03-03,northern,0.0,0.0,0.0,0.0
2023-03-03,red sea,0.0,11.666666666666666,4.142857142857143,0.0
2023-03-03,river nile,0.0,0.0,0.0,0.0
2023-03-03,sennar,0.0,0.0,0.0,0.0
2023-03-03,south darfur,0.0,0.0,0.0,0.0
2023-03-03,south kordofan,0.0,0.0,0.0,0.0
2023-03-03,west darfur,0.0,0.0,0.0,0.0
2023-03-03,west kordofan,0.0,0.0,0.0,0.0
2023-03-03,white nile,0.0,0.0,0.0,0.0
2023-03-04,al jazirah,0.0,0.0,0.0,0.0
2023-03-04,blue nile,0.0,0.0,0.0,0.0
2023-03-04,central darfur,0.0,0.0,0.0,0.0
2023-03-04,east darfur,0.0,0.0,0.0,0.0
2023-03-04,kassala,0.0,0.0,0.0,0.0
2023-03-04,khartoum,0.0,1.0,2.0,1.818181818181818
2023-03-04,north darfur,0.0,0.0,0.0,0.0
2023-03-04,north kordofan,0.0,0.0,0.0,0.0
2023-03-04,northern,0.0,0.0,2.357142857142857,0.0
2023-03-04,red sea,0.0,0.0,9.642857142857142,0.0
2023-03-04,river nile,0.0,0.0,0.0,0.0
2023-03-04,sennar,0.0,0.0,0.0,0.0
2023-03-04,south darfur,0.0,0.0,0.0,0.0
2023-03-04,south kordofan,0.0,0.0,4.928571428571429,0.0
2023-03-04,west darfur,0.0,0.0,0.0,0.0
2023-03-04,west kordofan,0.0,0.0,0.0,0.0
2023-03-04,white nile,0.0,0.0,0.0,0.0
2023-03-05,al jazirah,0.0,0.0,0.0,0.0
2023-03-05,blue nile,0.0,0.0,0.0,0.0
2023-03-05,central darfur,0.0,0.0,0.0,0.0
2023-03-05,east darfur,0.0,0.0,0.0,0.0
2023-03-05,kassala,0.0,0.0,0.0,0.0
2023-03-05,khartoum,0.0,2.6666666666666665,2.7857142857142856,1.0909090909090908
2023-03-05,north darfur,0.0,0.0,0.0,0.0
2023-03-05,north kordofan,0.0,0.0,0.0,0.0
2023-03-05,northern,0.0,0.0,2.571428571428572,0.0
2023-03-05,red sea,0.0,0.0,2.071428571428572,0.0
2023-03-05,river nile,0.0,0.0,0.0,0.0
2023-03-05,sennar,0.0,0.0,0.0,0.0
2023-03-05,south darfur,0.0,0.0,0.0,0.0
2023-03-05,south kordofan,0.0,0.0,0.0,0.0
2023-03-05,west darfur,0.0,0.0,0.0,0.0
2023-03-05,west kordofan,0.0,0.0,0.0,0.0
2023-03-05,white nile,0.0,0.0,0.0,0.0
2023-03-06,al jazirah,0.0,0.0,0.0,0.0
2023-03-06,blue nile,0.0,0.0,0.0,0.0
2023-03-06,central darfur,0.0,0.0,0.0,0.0
2023-03-06,east darfur,0.0,0.0,0.0,0.0
2023-03-06,kassala,0.0,0.0,0.0,0.0
2023-03-06,khartoum,0.0,3.0,4.285714285714286,1.5454545454545454
2023-03-06,north darfur,0.0,0.0,0.0,0.0
2023-03-06,north kordofan,0.0,0.0,0.0,0.0
2023-03-06,northern,0.0,0.0,1.2142857142857142,0.0
2023-03-06,red sea,0.0,0.0,0.0,0.0
2023-03-06,river nile,0.0,0.0,0.0,0.0
2023-03-06,sennar,0.0,0.0,0.0,0.0
2023-03-06,south darfur,0.0,0.0,0.0,0.0
2023-03-06,south kordofan,0.0,0.0,0.0,0.0
2023-03-06,west darfur,0.0,0.0,0.0,0.0
2023-03-06,west kordofan,0.0,0.0,0.0,0.0
2023-03-06,white nile,0.0,0.0,0.0,0.0
2023-03-07,al jazirah,0.0,0.0,0.0,0.0
2023-03-07,blue nile,0.0,0.0,0.0,0.0
2023-03-07,central darfur,0.0,0.0,0.0,0.0
2023-03-07,east darfur,0.0,0.0,0.0,0.0
2023-03-07,kassala,0.0,0.0,0.0,0.0
2023-03-07,khartoum,0.0,3.333333333333333,3.0,1.5454545454545454
2023-03-07,north darfur,0.0,0.0,0.0,0.0
2023-03-07,north kordofan,0.0,0.0,0.0,0.0
2023-03-07,northern,0.0,0.0,1.7142857142857142,0.0
2023-03-07,red sea,0.0,0.0,0.0,0.0
2023-03-07,river nile,0.0,0.0,0.0,0.0
2023-03-07,sennar,0.0,0.0,0.0,0.0
2023-03-07,south darfur,0.0,0.0,0.0,0.0
2023-03-07,south kordofan,0.0,0.0,0.0,0.0
2023-03-07,west darfur,0.0,0.0,0.0,0.0
2023-03-07,west kordofan,0.0,0.0,0.0,0.0
2023-03-07,white nile,0.0,0.0,0.0,0.0
2023-03-08,al jazirah,0.0,0.0,0.0,0.0
2023-03-08,blue nile,0.0,0.0,0.0,0.0
2023-03-08,central darfur,0.0,0.0,0.0,0.0
2023-03-08,east darfur,0.0,0.0,0.0,0.0
2023-03-08,kassala,0.0,0.0,0.0,0.0
2023-03-08,khartoum,2.333333333333333,1.6666666666666667,2.142857142857143,1.818181818181818
2023-03-08,north darfur,0.0,0.0,0.0,0.0
2023-03-08,north kordofan,0.0,0.0,0.0,0.0
2023-03-08,northern,0.0,0.0,1.4285714285714286,0.0
2023-03-08,red sea,0.0,8.666666666666666,13.714285714285714,0.0
2023-03-08,river nile,0.0,0.0,0.0,0.0
2023-03-08,sennar,0.0,0.0,0.0,0.0
2023-03-08,south darfur,0.0,0.0,0.0,0.0
2023-03-08,south kordofan,0.0,0.0,0.0,0.0
2023-03-08,west darfur,0.0,0.0,0.0,0.0
2023-03-08,west kordofan,0.0,0.0,0.0,0.0
2023-03-08,white nile,0.0,0.0,0.0,0.0
2023-03-09,al jazirah,0.0,0.0,0.0,0.0
2023-03-09,blue nile,0.0,0.0,0.0,0.0
2023-03-09,central darfur,0.0,0.0,0.0,0.0
2023-03-09,east darfur,0.0,0.0,0.0,0.0
2023-03-09,kassala,0.0,0.0,0.0,0.0
2023-03-09,khartoum,1.0,0.0,3.7857142857142856,1.181818181818182
2023-03-09,north darfur,0.0,0.0,0.0,0.0
2023-03-09,north kordofan,0.0,0.0,0.0,0.0
2023-03-09,northern,0.0,0.0,0.0,0.0
2023-03-09,red sea,0.0,0.0,0.0,0.0
2023-03-09,river nile,0.0,0.0,0.0,0.0
2023-03-09,sennar,0.0,0.0,0.0,0.0
2023-03-09,south darfur,0.0,0.0,0.0,0.0
2023-03-09,south kordofan,0.0,0.0,0.0,0.0
2023-03-09,west darfur,0.0,0.0,0.0,0.0
2023-03-09,west kordofan,0.0,0.0,0.0,0.0
2023-03-09,white nile,0.0,0.0,0.0,0.0
2023-03-10,al jazirah,0.0,0.0,0.0,0.0
2023-03-10,blue nile,0.0,0.0,0.0,0.0
2023-03-10,central darfur,0.0,0.0,0.0,0.0
2023-03-10,east darfur,0.0,0.0,0.0,0.0
2023-03-10,kassala,0.0,0.0,0.0,0.0
2023-03-10,khartoum,3.333333333333333,3.0,2.4285714285714284,1.3636363636363635
2023-03-10,north darfur,0.0,0.0,0.0,0.0
2023-03-10,north kordofan,0.0,0.0,0.0,0.0
2023-03-10,northern,0.0,0.0,0.0,0.0
2023-03-10,red sea,0.0,0.0,0.0,0.0
2023-03-10,river nile,0.0,0.0,0.0,0.0
2023-03-10,sennar,0.0,0.0,0.0,0.0
2023-03-10,south darfur,0.0,0.0,0.0,0.0
2023-03-10,south kordofan,0.0,0.0,0.0,0.0
2023-03-10,west darfur,0.0,0.0,0.0,0.0
2023-03-10,west kordofan,0.0,0.0,0.0,0.0
2023-03-10,white nile,0.0,0.0,0.0,0.0
2023-03-11,al jazirah,0.0,0.0,0.0,0.0
2023-03-11,blue nile,0.0,0.0,0.0,0.0
2023-03-11,central darfur,0.0,0.0,0.0,0.0
2023-03-11,east darfur,0.0,0.0,0.0,0.0
2023-03-11,kassala,0.0,0.0,0.0,0.0
2023-03-11,khartoum,2.333333333333333,3.0,5.142857142857143,1.818181818181818
2023-03-11,north darfur,0.0,0.0,0.0,0.0
2023-03-11,north kordofan,0.0,0.0,0.0,0.0
2023-03-11,northern,0.0,0.0,0.0,0.0
2023-03-11,red sea,0.0,0.0,2.7142857142857144,0.0
2023-03-11,river nile,0.0,0.0,0.0,0.0
2023-03-11,sennar,0.0,0.0,0.0,0.0
2023-03-11,south darfur,0.0,0.0,0.0,0.0
2023-03-11,south kordofan,0.0,0.0,0.0,0.0
2023-03-11,west darfur,0.0,0.0,0.0,0.0
2023-03-11,west kordofan,0.0,0.0,0.0,0.0
2023-03-11,white nile,0.0,0.0,0.0,0.0
2023-03-12,al jazirah,0.0,0.0,0.0,0.0
2023-03-12,blue nile,0.0,0.0,0.0,0.0
2023-03-12,central darfur,0.0,0.0,0.0,0.0
2023-03-12,east darfur,0.0,0.0,0.0,0.0
2023-03-12,kassala,0.0,0.0,0.0,0.0
2023-03-12,khartoum,1.3333333333333333,1.3333333333333333,2.857142857142857,1.0909090909090908
2023-03-12,north darfur,0.0,0.0,0.0,0.0
2023-03-12,north kordofan,0.0,0.0,0.0,0.0
2023-03-12,northern,0.0,0.0,0.0,0.0
2023-03-12,red sea,0.0,0.0,0.0,0.0
2023-03-12,river nile,0.0,0.0,0.0,0.0
2023-03-12,sennar,0.0,0.0,6.714285714285714,0.0
2023-03-12,south darfur,0.0,0.0,0.0,0.0
2023-03-12,south kordofan,0.0,0.0,0.0,0.0
2023-03-12,west darfur,0.0,0.0,0.0,0.0
2023-03-12,west kordofan,0.0,0.0,0.0,0.0
2023-03-12,white nile,0.0,0.0,0.0,0.0
2023-03-13,al jazirah,0.0,0.0,0.0,0.0
2023-03-13,blue nile,0.0,0.0,0.0,0.0
2023-03-13,central darfur,0.0,0.0,0.0,0.0
2023-03-13,east darfur,0.0,0.0,0.0,0.0
2023-03-13,kassala,0.0,0.0,0.0,0.0
2023-03-13,khartoum,0.0,2.6666666666666665,3.2142857142857144,0.2727272727272727
2023-03-13,north darfur,0.0,0.0,0.0,0.0
2023-03-13,north kordofan,0.0,0.0,0.0,0.0
2023-03-13,northern,0.0,0.0,0.0,0.0
2023-03-13,red sea,0.0,0.0,0.0,0.0
2023-03-13,river nile,0.0,0.0,0.0,0.0
2023-03-13,sennar,0.0,0.0,0.0,0.0
2023-03-13,south darfur,0.0,0.0,0.0,0.0
2023-03-13,south kordofan,0.0,0.0,0.0,0.0
2023-03-13,west darfur,0.0,0.0,0.0,0.0
2023-03-13,west kordofan,0.0,0.0,0.0,0.0
2023-03-13,white nile,0.0,0.0,0.0,0.0
2023-03-14,al jazirah,0.0,0.0,0.0,0.0
2023-03-14,blue nile,0.0,0.0,0.0,0.0
2023-03-14,central darfur,0.0,0.0,0.0,0.0
2023-03-14,east darfur,0.0,0.0,0.0,0.0
2023-03-14,kassala,0.0,0.0,0.0,0.0
2023-03-14,khartoum,0.0,4.0,3.2857142857142856,1.818181818181818
2023-03-14,north darfur,0.0,0.0,0.0,0.0
2023-03-14,north kordofan,0.0,0.0,0.0,0.0
2023-03-14,northern,0.0,0.0,1.8571428571428568,0.0
2023-03-14,red sea,0.0,16.666666666666668,3.2142857142857144,0.0
2023-03-14,river nile,0.0,0.0,0.0,0.0
2023-03-14,sennar,0.0,0.0,0.0,0.0
2023-03-14,south darfur,0.0,0.0,0.0,0.0
2023-03-14,south kordofan,0.0,0.0,0.0,0.0
2023-03-14,west darfur,0.0,0.0,0.0,0.0
2023-03-14,west kordofan,0.0,0.0,0.0,0.0
2023-03-14,white nile,0.0,0.0,0.0,0.0
2023-03-15,al jazirah,0.0,0.0,0.0,0.0
2023-03-15,blue nile,0.0,0.0,0.0,0.0
2023-03-15,central darfur,0.0,0.0,0.0,0.0
2023-03-15,east darfur,0.0,0.0,0.0,0.0
2023-03-15,kassala,0.0,0.0,0.0,0.0
2023-03-15,khartoum,0.0,0.0,2.4285714285714284,0.9090909090909092
2023-03-15,north darfur,0.0,0.0,0.0,0.0
2023-03-15,north kordofan,0.0,0.0,0.0,0.0
2023-03-15,northern,0.0,0.0,0.0,0.0
2023-03-15,red sea,0.0,0.0,2.4285714285714284,0.0
2023-03-15,river nile,0.0,0.0,0.0,0.0
2023-03-15,sennar,0.0,0.0,0.0,0.0
2023-03-15,south darfur,0.0,0.0,0.0,0.0
2023-03-15,south kordofan,0.0,0.0,0.0,0.0
2023-03-15,west darfur,0.0,0.0,0.0,0.0
2023-03-15,west kordofan,0.0,0.0,0.0,0.0
2023-03-15,white nile,0.0,0.0,0.0,0.0
2023-03-16,al jazirah,0.0,0.0,0.0,0.0
2023-03-16,blue nile,0.0,0.0,0.0,0.0
2023-03-16,central darfur,0.0,0.0,0.0,0.0
2023-03-16,east darfur,0.0,0.0,0.0,0.0
2023-03-16,kassala,0.0,0.0,0.0,0.0
2023-03-16,khartoum,2.0,1.0,2.7142857142857144,0.8181818181818182
2023-03-16,north darfur,0.0,0.0,0.0,0.0
2023-03-16,north kordofan,0.0,0.0,0.0,0.0
2023-03-16,northern,0.0,0.0,0.0,0.0
2023-03-16,red sea,0.0,15.666666666666666,3.2142857142857144,0.0
2023-03-16,river nile,0.0,0.0,0.0,0.0
2023-03-16,sennar,0.0,0.0,0.0,0.0
2023-03-16,south darfur,0.0,0.0,0.0,0.0
2023-03-16,south kordofan,0.0,0.0,0.0,0.0
2023-03-16,west darfur,0.0,0.0,0.0,0.0
2023-03-16,west kordofan,0.0,0.0,0.0,0.0
2023-03-16,white nile,0.0,0.0,0.0,0.0
2023-03-17,al jazirah,0.0,0.0,0.0,0.0
2023-03-17,blue nile,0.0,0.0,0.0,0.0
2023-03-17,central darfur,0.0,0.0,0.0,0.0
2023-03-17,east darfur,0.0,0.0,0.0,0.0
2023-03-17,kassala,0.0,0.0,0.0,0.0
2023-03-17,khartoum,3.333333333333333,1.6666666666666667,2.4285714285714284,1.2727272727272727
2023-03-17,north darfur,0.0,0.0,0.0,0.0
2023-03-17,north kordofan,0.0,0.0,0.0,0.0
2023-03-17,northern,0.0,0.0,2.642857142857143,0.0
2023-03-17,red sea,0.0,33.333333333333336,6.357142857142857,0.0
2023-03-17,river nile,0.0,0.0,0.0,0.0
2023-03-17,sennar,0.0,0.0,0.0,0.0
2023-03-17,south darfur,0.0,0.0,0.0,0.0
2023-03-17,south kordofan,0.0,0.0,0.0,0.0
2023-03-17,west darfur,0.0,0.0,0.0,0.0
2023-03-17,west kordofan,0.0,0.0,0.0,0.0
2023-03-17,white nile,0.0,0.0,0.0,0.0
2023-03-18,al jazirah,0.0,0.0,0.0,0.0
2023-03-18,blue nile,0.0,0.0,0.0,0.0
2023-03-18,central darfur,0.0,0.0,0.0,0.0
2023-03-18,east darfur,0.0,0.0,0.0,0.0
2023-03-18,kassala,0.0,0.0,0.0,0.0
2023-03-18,khartoum,0.0,2.6666666666666665,2.5357142857142856,1.3636363636363635
2023-03-18,north darfur,0.0,0.0,0.0,0.0
2023-03-18,north kordofan,0.0,0.0,0.0,0.0
2023-03-18,northern,0.0,0.0,1.5714285714285714,0.0
2023-03-18,red sea,0.0,0.0,0.0,0.0
2023-03-18,river nile,0.0,0.0,0.0,0.0
2023-03-18,sennar,0.0,0.0,0.0,0.0
2023-03-18,south darfur,0.0,0.0,0.0,0.0
2023-03-18,south kordofan,0.0,0.0,0.0,0.0
2023-03-18,west darfur,0.0,0.0,0.0,0.0
2023-03-18,west kordofan,0.0,0.0,0.0,0.0
2023-03-18,white nile,0.0,0.0,0.0,0.0
2023-03-19,al jazirah,0.0,0.0,0.0,0.0
2023-03-19,blue nile,0.0,0.0,0.0,0.0
2023-03-19,central darfur,0.0,0.0,0.0,0.0
2023-03-19,east darfur,0.0,0.0,0.0,0.0
2023-03-19,kassala,0.0,0.0,0.0,0.0
2023-03-19,khartoum,1.0,4.333333333333333,2.9285714285714284,1.7272727272727273
2023-03-19,north darfur,0.0,0.0,0.0,0.0
2023-03-19,north kordofan,0.0,0.0,0.0,0.0
2023-03-19,northern,0.0,0.0,2.4285714285714284,0.0
2023-03-19,red sea,0.0,0.0,2.0,0.0
2023-03-19,river nile,0.0,0.0,0.0,0.0
2023-03-19,sennar,0.0,0.0,0.0,0.0
2023-03-19,south darfur,0.0,0.0,0.0,0.0
2023-03-19,south kordofan,0.0,0.0,0.0,0.0
2023-03-19,west darfur,0.0,0.0,0.0,0.0
2023-03-19,west kordofan,0.0,0.0,0.0,0.0
2023-03-19,white nile,0.0,0.0,0.0,0.0
2023-03-20,al jazirah,0.0,0.0,0.0,0.0
2023-03-20,blue nile,0.0,0.0,0.0,0.0
2023-03-20,central darfur,0.0,0.0,0.0,0.0
2023-03-20,east darfur,0.0,0.0,0.0,0.0
2023-03-20,kassala,0.0,0.0,0.0,0.0
2023-03-20,khartoum,3.0,2.333333333333333,4.285714285714286,2.272727272727273
2023-03-20,north darfur,0.0,0.0,0.0,0.0
2023-03-20,north kordofan,0.0,0.0,0.0,0.0
2023-03-20,northern,0.0,0.0,4.142857142857143,0.0
2023-03-20,red sea,0.0,16.666666666666668,5.642857142857143,0.0
2023-03-20,river nile,0.0,0.0,0.0,0.0
2023-03-20,sennar,0.0,0.0,0.0,0.0
2023-03-20,south darfur,0.0,0.0,0.0,0.0
2023-03-20,south kordofan,0.0,0.0,0.0,0.0
2023-03-20,west darfur,0.0,0.0,0.0,0.0
2023-03-20,west kordofan,0.0,0.0,0.0,0.0
2023-03-20,white nile,0.0,0.0,0.0,0.0
2023-03-21,al jazirah,0.0,0.0,0.0,0.0
2023-03-21,blue nile,0.0,0.0,0.0,0.0
2023-03-21,central darfur,0.0,0.0,0.0,0.0
2023-03-21,east darfur,0.0,0.0,0.0,0.0
2023-03-21,kassala,0.0,0.0,0.0,0.0
2023-03-21,khartoum,0.0,2.0,4.5,0.7272727272727273
2023-03-21,north darfur,0.0,0.0,0.0,0.0
2023-03-21,north kordofan,0.0,0.0,0.0,0.0
2023-03-21,northern,0.0,0.0,0.0,0.0
2023-03-21,red sea,0.0,0.0,1.7142857142857142,0.0
2023-03-21,river nile,0.0,0.0,0.0,0.0
2023-03-21,sennar,0.0,0.0,0.0,0.0
2023-03-21,south darfur,0.0,0.0,0.0,0.0
2023-03-21,south kordofan,0.0,0.0,0.0,0.0
2023-03-21,west darfur,0.0,0.0,0.0,0.0
2023-03-21,west kordofan,0.0,0.0,0.0,0.0
2023-03-21,white nile,0.0,0.0,0.0,0.0
2023-03-22,al jazirah,0.0,0.0,0.0,0.0
2023-03-22,blue nile,0.0,0.0,0.0,0.0
2023-03-22,central darfur,0.0,0.0,0.0,0.0
2023-03-22,east darfur,0.0,0.0,0.0,0.0
2023-03-22,kassala,0.0,0.0,0.0,0.0
2023-03-22,khartoum,3.333333333333333,0.0,6.428571428571429,0.7272727272727273
2023-03-22,north darfur,0.0,0.0,0.0,0.0
2023-03-22,north kordofan,0.0,0.0,0.0,0.0
2023-03-22,northern,0.0,0.0,0.0,0.0
2023-03-22,red sea,0.0,26.0,3.357142857142857,0.0
2023-03-22,river nile,0.0,0.0,0.0,0.0
2023-03-22,sennar,0.0,0.0,3.857142857142857,0.0
2023-03-22,south darfur,0.0,0.0,0.0,0.0
2023-03-22,south kordofan,0.0,0.0,0.0,0.0
2023-03-22,west darfur,0.0,0.0,0.0,0.0
2023-03-22,west kordofan,0.0,0.0,0.0,0.0
2023-03-22,white nile,0.0,0.0,0.0,0.0
2023-03-23,al jazirah,0.0,0.0,0.0,0.0
2023-03-23,blue nile,0.0,0.0,0.0,0.0
2023-03-23,central darfur,0.0,0.0,0.0,0.0
2023-03-23,east darfur,0.0,0.0,0.0,0.0
2023-03-23,kassala,0.0,0.0,0.0,0.0
2023-03-23,khartoum,0.0,3.0,5.285714285714286,1.2727272727272727
2023-03-23,north darfur,0.0,0.0,0.0,0.0
2023-03-23,north kordofan,0.0,0.0,0.0,0.0
2023-03-23,northern,0.0,0.0,0.0,0.0
2023-03-23,red sea,0.0,0.0,0.0,0.0
2023-03-23,river nile,0.0,0.0,0.0,0.0
2023-03-23,sennar,0.0,0.0,0.0,0.0
2023-03-23,south darfur,0.0,0.0,0.0,0.0
2023-03-23,south kordofan,0.0,0.0,0.7142857142857143,0.0
2023-03-23,west darfur,0.0,0.0,0.0,0.0
2023-03-23,west kordofan,0.0,0.0,0.0,0.0
2023-03-23,white nile,0.0,0.0,0.0,0.0
2023-03-24,al jazirah,0.0,0.0,0.0,0.0
2023-03-24,blue nile,0.0,0.0,0.0,0.0
2023-03-24,central darfur,0.0,0.0,0.0,0.0
2023-03-24,east darfur,0.0,0.0,0.0,0.0
2023-03-24,kassala,0.0,0.0,0.0,0.0
2023-03-24,khartoum,2.0,1.0,5.571428571428571,2.5454545454545454
2023-03-24,north darfur,0.0,0.0,0.0,0.0
2023-03-24,north kordofan,0.0,0.0,0.0,0.0
2023-03-24,northern,0.0,0.0,8.928571428571429,0.0
2023-03-24,red sea,0.0,0.0,0.0,0.0
2023-03-24,river nile,0.0,0.0,0.0,0.0
2023-03-24,sennar,0.0,0.0,0.0,0.0
2023-03-24,south darfur,0.0,0.0,0.0,0.0
2023-03-24,south kordofan,0.0,0.0,0.0,0.0
2023-03-24,west darfur,0.0,0.0,0.0,0.0
2023-03-24,west kordofan,0.0,0.0,0.0,0.0
2023-03-24,white nile,0.0,0.0,0.0,0.0
2023-03-25,al jazirah,0.0,0.0,0.0,0.0
2023-03-25,blue nile,0.0,0.0,0.0,0.0
2023-03-25,central darfur,0.0,0.0,0.0,0.0
2023-03-25,east darfur,0.0,0.0,0.0,0.0
2023-03-25,kassala,0.0,0.0,0.0,0.0
2023-03-25,khartoum,3.0,4.333333333333333,4.857142857142857,1.6363636363636365
2023-03-25,north darfur,0.0,0.0,0.0,0.0
2023-03-25,north kordofan,0.0,0.0,0.0,0.0
2023-03-25,northern,0.0,0.0,1.9285714285714288,0.0
2023-03-25,red sea,0.0,0.0,8.071428571428571,0.0
2023-03-25,river nile,0.0,0.0,0.0,0.0
2023-03-25,sennar,0.0,0.0,0.0,0.0
2023-03-25,south darfur,0.0,0.0,0.0,0.0
2023-03-25,south kordofan,0.0,0.0,1.0714285714285714,0.0
2023-03-25,west darfur,0.0,0.0,0.0,0.0
2023-03-25,west kordofan,0.0,0.0,0.0,0.0
2023-03-25,white nile,0.0,0.0,0.0,0.0
2023-03-26,al jazirah,0.0,0.0,0.0,0.0
2023-03-26,blue nile,0.0,0.0,0.0,0.0
2023-03-26,central darfur,0.0,0.0,0.0,0.0
2023-03-26,east darfur,0.0,0.0,0.0,0.0
2023-03-26,kassala,0.0,0.0,0.0,0.0
2023-03-26,khartoum,0.0,3.333333333333333,6.071428571428571,1.818181818181818
2023-03-26,north darfur,0.0,0.0,0.0,0.0
2023-03-26,north kordofan,0.0,0.0,0.0,0.0
2023-03-26,northern,0.0,0.0,0.0,0.0
2023-03-26,red sea,0.0,0.0,2.7142857142857144,0.0
2023-03-26,river nile,0.0,0.0,0.0,0.0
2023-03-26,sennar,0.0,0.0,4.357142857142857,0.0
2023-03-26,south darfur,0.0,0.0,0.0,0.0
2023-03-26,south kordofan,0.0,0.0,0.7857142857142857,0.0
2023-03-26,west darfur,0.0,0.0,0.0,0.0
2023-03-26,west kordofan,0.0,0.0,0.0,0.0
2023-03-26,white nile,0.0,0.0,0.0,0.0
2023-03-27,al jazirah,0.0,0.0,0.0,0.0
2023-03-27,blue nile,0.0,0.0,0.0,0.0
