event_date,admin1,year,time_precision,inter1,inter2,interaction,iso,latitude,longitude,geo_precision,fatalities,timestamp
26 January 2023,Dnipropetrovsk,10115,5,40,0,400,4020,239.0507,173.815,11,0,8375959838
26 January 2023,Donetsk,117334,58,366,165,3078,46632,2803.3269,2188.6922,79,639,97167192096
26 January 2023,Kharkiv,42483,21,168,37,1546,16884,1047.3155,781.4302,37,32,35189888662
26 January 2023,Kherson,18207,10,65,44,586,7236,421.0296,297.82890000000003,13,2,15091191304
26 January 2023,Kyiv City,2023,1,8,7,78,804,50.4496,30.5224,1,1,1675191967
26 January 2023,Luhansk,26299,13,90,22,544,10452,638.4269,496.7239,24,20,21778102064
26 January 2023,Mykolaiv,6069,3,17,8,178,2412,140.2328,95.1859,7,0,5025575901
26 January 2023,Odesa,2023,1,8,0,80,804,46.4639,30.7386,3,0,1675191968
26 January 2023,Sumy,8092,4,32,0,320,3216,203.8129,138.0886,8,0,6700767871
26 January 2023,Vinnytsia,2023,1,8,0,80,804,49.2296,28.4659,3,0,1675191968
26 January 2023,Zaporizhia,52598,27,201,26,1766,20904,1238.0218,932.6598,42,3,43557417137
26 June 2023,Cherkasy,2023,1,1,8,18,804,49.4285,32.0621,3,0,1688497370
26 June 2023,Chernihiv,2023,1,8,0,80,804,52.0186,31.8535,2,0,1688497371
26 June 2023,Dnipropetrovsk,4046,2,16,7,158,1608,95.2066,69.0241,3,2,3376994741
26 June 2023,Donetsk,147679,73,444,181,3658,58692,3519.9826,2742.0258,137,35,123276991065
26 June 2023,Kharkiv,50575,25,200,3,1814,20100,1254.3829,924.861,50,15,42212434275
26 June 2023,Kherson,42483,21,168,8,1616,16884,982.3676,692.4197,39,0,35459039759
26 June 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,3,0,1688497370
26 June 2023,Luhansk,8092,4,25,11,72,3216,196.9425,152.3736,8,5,6755774393
26 June 2023,Mykolaiv,4046,2,16,0,160,1608,93.2656,63.1676,4,0,3376994742
26 June 2023,Odesa,2023,1,8,0,80,804,46.4639,30.7386,3,0,1688497370
26 June 2023,Poltava,2023,1,1,8,18,804,49.5937,34.5407,3,0,1688497370
26 June 2023,Sumy,14161,7,56,0,560,5628,361.158,240.9749,14,0,11819481597
26 June 2023,Zaporizhia,46529,23,149,57,1340,18492,1095.6949,828.9748000000001,41,115,38839009349
26 March 2023,Donetsk,103173,51,359,74,2530,41004,2464.1013,1924.8563,79,28,85749788721
26 March 2023,Kharkiv,48552,24,192,4,1672,19296,1202.0831,889.3206,47,39,40334895353
26 March 2023,Kherson,40460,20,160,28,1592,16080,938.4131,664.3416,23,0,33612412796
26 March 2023,Luhansk,22253,12,67,30,322,8844,540.0615,419.6106,20,42,18512251096
26 March 2023,Odesa,2023,1,8,0,80,804,46.6389,31.1071,1,0,1680620639
26 March 2023,Sumy,22253,11,88,0,880,8844,566.2811,378.5326,22,0,18486827040
26 March 2023,Zaporizhia,18207,9,65,0,650,7236,427.8108,324.3617,9,0,15129823106
26 May 2023,Chernihiv,6069,3,24,0,240,2412,156.0806,96.59469999999999,6,0,5056410741
26 May 2023,Dnipropetrovsk,4046,2,16,7,158,1608,96.03049999999999,69.435,2,4,3372145101
26 May 2023,Donetsk,93058,46,263,135,2252,36984,2218.8066,1734.3866,76,250,77538832739
26 May 2023,Kharkiv,48552,24,192,1,1858,19296,1201.9174,889.9541,46,0,40451285928
26 May 2023,Kherson,26299,13,104,7,1038,10452,608.1516,429.5165,24,0,21911708947
26 May 2023,Kyiv City,2023,1,8,0,80,804,50.5286,30.4749,1,0,1685470247
26 May 2023,Luhansk,10115,5,40,1,338,4020,245.9302,190.2017,10,0,8427351235
26 May 2023,Sumy,18207,9,72,0,720,7236,460.2353,312.4761,18,0,15169232223
26 May 2023,Zaporizhia,22253,11,81,8,818,8844,521.4935,395.6379,20,0,18540768453
27 April 2023,Chernihiv,10115,5,40,0,400,4020,261.1284,163.6151,10,0,8415262770
27 April 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.5712,34.3964,2,0,1683052554
27 April 2023,Donetsk,117334,58,331,169,2336,46632,2796.393,2184.8048,97,3,97631491516
27 April 2023,Kharkiv,40460,21,153,17,1412,16080,1000.7292,742.4576,39,1,33661051080
27 April 2023,Kherson,36414,18,111,61,1144,14472,843.0276,596.6484,20,4,30300362265
27 April 2023,Luhansk,14161,7,49,3,304,5628,342.8854,267.91610000000003,13,0,11786784152
27 April 2023,Mykolaiv,4046,2,16,7,158,1608,93.58,63.5681,3,1,3366105108
27 April 2023,Sumy,24276,12,96,0,960,9648,620.4751,410.9318,24,0,20196630648
27 April 2023,Zaporizhia,48552,24,181,16,1763,19296,1142.4764,864.4725,25,1,40393261296
27 February 2023,Chernihiv,10115,5,33,9,276,4020,259.9748,159.2694,11,0,8391632167
27 February 2023,Dnipropetrovsk,8092,4,25,8,258,3216,191.641,140.5188,5,0,6712827012
27 February 2023,Donetsk,117334,59,380,136,2280,46632,2798.7415,2186.2001999999998,101,16,97349156489
27 February 2023,Kharkiv,28322,14,112,1,1058,11256,700.1645,521.6656,28,0,23495492954
27 February 2023,Kherson,18207,9,65,9,596,7236,421.1662,297.0589,18,0,15105678352
27 February 2023,Khmelnytskyi,2023,1,8,1,18,804,49.4128,26.998,1,2,1678206752
27 February 2023,Kyiv,4046,2,2,16,36,1608,100.8708,61.7617,4,0,3356413506
27 February 2023,Kyiv City,2023,1,1,8,18,804,50.4496,30.5224,2,0,1678206753
27 February 2023,Luhansk,20230,10,80,10,180,8040,491.6624,380.9048,20,99,16784461122
27 February 2023,Mykolaiv,4046,2,16,0,160,1608,93.2656,63.1676,4,0,3356413508
27 February 2023,Sumy,38437,19,145,8,1458,15276,975.5187,653.1116,38,0,31886526727
27 February 2023,Zaporizhia,36414,18,137,9,1316,14472,857.2326,648.0058,28,0,30207721572
27 January 2023,Chernihiv,6069,3,24,0,240,2412,156.6265,96.8463,6,0,5025575904
27 January 2023,Crimea,2023,1,8,7,78,804,44.9502,34.1017,1,0,1675191966
27 January 2023,Donetsk,91035,46,304,81,2050,36180,2173.8626,1698.4632,82,0,75392124560
27 January 2023,Kharkiv,48552,24,192,2,1796,19296,1199.237,893.797,48,13,40205213727
27 January 2023,Kherson,22253,11,88,0,880,8844,516.0372,365.6323,22,0,18427111648
27 January 2023,Luhansk,16184,8,57,12,330,6432,393.5677,304.4203,15,12,13405171027
27 January 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1675191968
27 January 2023,Sumy,8092,4,32,0,320,3216,206.21030000000002,136.613,8,0,6700767872
27 January 2023,Zaporizhia,26299,13,104,0,1040,10452,618.9662,467.996,26,0,21777495584
27 June 2023,Chernihiv,4046,2,16,0,160,1608,104.5767,64.8739,4,0,3376994742
27 June 2023,Crimea,2023,1,8,1,18,804,45.7095,34.3891,2,0,1689092341
27 June 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2066,69.0241,4,0,3376994742
27 June 2023,Donetsk,111265,55,341,141,2588,44220,2656.4107,2072.4311,99,244,92876874923
27 June 2023,Kharkiv,18207,9,65,9,596,7236,449.9398,333.4938,18,8,15196476338
27 June 2023,Kherson,18207,9,72,8,656,7236,421.571,297.4105,17,0,15197071308
27 June 2023,Luhansk,10115,5,40,5,90,4020,245.1403,190.7022,10,49,8443676794
27 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1688497371
27 June 2023,Poltava,2023,1,8,0,80,804,49.068,33.4204,1,0,1688497370
27 June 2023,Sumy,8092,4,32,0,320,3216,206.628,137.7855,8,0,6753989484
27 June 2023,Zaporizhia,38437,19,103,49,872,15276,903.0429,685.1945000000001,32,119,32086209804
27 March 2023,Chernihiv,2023,1,8,0,80,804,52.1266,32.3454,2,0,1680620640
27 March 2023,Dnipropetrovsk,6069,3,24,7,238,2412,143.6659,104.0627,4,0,5041861917
27 March 2023,Donetsk,111265,55,380,109,2442,44220,2655.5778,2071.5011,96,24,92483208383
27 March 2023,Kharkiv,30345,15,113,18,950,12060,748.9386,562.7469,30,45,25213546942
27 March 2023,Kherson,8092,4,32,7,318,3216,186.9617,132.0764,6,0,6722482558
27 March 2023,Kyiv City,6069,3,17,8,178,2412,151.4478,91.3355,6,0,5041861917
27 March 2023,Luhansk,16184,8,43,27,268,6432,392.82280000000003,306.1882,16,0,13449202462
27 March 2023,Sumy,32368,16,128,7,1278,12864,819.5168,554.2303,29,0,26889930238
27 March 2023,Zaporizhia,36414,19,137,9,1316,14472,855.9513,647.1884,25,0,30252402727
27 May 2023,Chernihiv,12138,6,48,1,418,4824,313.3798,196.40300000000002,6,0,10116395898
27 May 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.5712,34.3964,1,0,1686065983
27 May 2023,Donetsk,107219,53,361,102,2686,42612,2554.3683,1992.4636,71,43,89366368098
27 May 2023,Kharkiv,56644,28,224,33,1922,22512,1399.7972,1043.2773,35,11,47214054340
27 May 2023,Kherson,12138,6,41,15,416,4824,280.4244,198.3042,7,0,10117004770
27 May 2023,Luhansk,4046,2,16,2,36,1608,98.084,76.2216,4,16,3372740838
27 May 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1686065983
27 May 2023,Sumy,22253,11,88,0,880,8844,562.8692,381.6789,14,0,18546725811
27 May 2023,Zaporizhia,54621,27,195,40,1702,21708,1284.2357,973.8442,32,75,45524999285
28 April 2023,Cherkasy,2023,1,8,7,78,804,48.7484,30.2218,1,23,1683052555
28 April 2023,Chernihiv,12138,6,48,0,480,4824,313.5561,197.5043,12,0,10098315325
28 April 2023,Dnipropetrovsk,2023,1,8,7,78,804,48.4593,35.0386,1,2,1683052554
28 April 2023,Donetsk,107219,53,312,146,2564,42612,2556.5606,2000.0757,88,9,89209007086
28 April 2023,Kharkiv,32368,16,128,1,1218,12864,800.1808,599.4107,32,0,26928840867
28 April 2023,Kherson,22253,11,81,15,816,8844,514.6603,363.8105,20,1,18515383530
28 April 2023,Kyiv,2023,1,8,0,80,804,50.1532,30.7425,2,0,1683052555
28 April 2023,Kyiv City,4046,2,9,8,98,1608,100.97819999999999,60.9973,4,0,3366105108
28 April 2023,Luhansk,14161,7,42,19,250,5628,343.8405,266.8644,14,0,11786784163
28 April 2023,Mykolaiv,2023,1,1,8,18,804,46.9672,32.0183,3,0,1683052554
28 April 2023,Sumy,12138,6,48,0,480,4824,308.8781,205.9405,12,0,10098315328
28 April 2023,Zaporizhia,20230,10,80,0,800,8040,475.3674,359.791,20,0,16830525543
28 February 2023,Chernihiv,6069,3,24,0,240,2412,156.3838,96.7036,5,0,5034620261
28 February 2023,Dnipropetrovsk,6069,3,24,0,240,2412,142.8004,103.68889999999999,5,0,5034620261
28 February 2023,Donetsk,103173,51,352,91,1910,41004,2465.243,1923.4293,91,79,85597520410
28 February 2023,Kharkiv,46529,23,177,22,1774,18492,1149.5765,859.1999000000001,44,46,38599353739
28 February 2023,Kherson,12138,6,48,14,476,4824,281.0481,197.43290000000002,10,4,10069240522
28 February 2023,Luhansk,22253,11,67,32,198,8844,540.172,419.7928,20,95,18462667882
28 February 2023,Mykolaiv,4046,2,16,0,160,1608,93.2656,63.1676,4,0,3356413508
28 February 2023,Sumy,30345,15,120,0,1200,12060,770.2648,516.9584,29,0,25173101306
28 February 2023,Zaporizhia,16184,8,64,1,578,6432,380.8891,288.36170000000004,16,16,13425654031
28 January 2023,Chernihiv,6069,3,24,0,240,2412,156.6208,97.7628,6,0,5027395392
28 January 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.518,70.6112,4,0,3351596928
28 January 2023,Donetsk,99127,49,336,101,1994,39396,2366.9718,1849.5804,84,159,82119572115
28 January 2023,Kharkiv,42483,21,168,10,1492,16884,1052.0234,776.4729,38,8,35201412090
28 January 2023,Kherson,34391,17,129,16,1234,13668,798.1255,567.5534,29,0,28489784420
28 January 2023,Luhansk,12138,6,41,11,232,4824,294.7749,229.454,9,44,10054790782
28 January 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1675798464
28 January 2023,Sumy,24276,12,96,0,960,9648,621.2927,410.5849,23,0,20109581567
28 January 2023,Zaporizhia,40460,20,160,1,1538,16080,952.3787,718.7014,21,0,33517179813
28 June 2023,Cherkasy,2023,1,8,0,80,804,49.4285,32.0621,2,0,1688497370
28 June 2023,Chernihiv,4046,2,16,0,160,1608,104.476,65.2247,2,0,3376994744
28 June 2023,Dnipropetrovsk,8092,4,25,8,258,3216,191.9411,140.9485,7,0,6753989486
28 June 2023,Donetsk,121380,62,347,188,2686,48240,2896.2780000000002,2258.822,89,75,101315791967
28 June 2023,Kharkiv,46529,23,177,22,1774,18492,1151.1523,857.9912,25,3,38836034519
28 June 2023,Kherson,42483,22,168,15,1614,16884,981.9878,691.3351,23,1,35459039775
28 June 2023,Luhansk,12138,6,34,18,232,4824,294.6375,228.5987,10,314,10132174166
28 June 2023,Mykolaiv,4046,2,16,0,160,1608,93.2656,63.1676,3,0,3376994744
28 June 2023,Sumy,20230,10,80,0,800,8040,514.649,344.5519,19,0,16884973720
28 June 2023,Zaporizhia,38437,19,138,24,1332,15276,904.2105,686.4126,23,0,32082045029
28 March 2023,Chernihiv,2023,1,1,8,18,804,51.5055,31.2849,3,0,1680620639
28 March 2023,Crimea,2023,1,1,0,10,804,44.6121,33.5244,1,0,1680620639
28 March 2023,Donetsk,101150,50,344,77,2194,40200,2413.4582,1884.205,94,112,84094592148
28 March 2023,Kharkiv,52598,26,208,7,1646,20904,1301.185,967.8429,51,18,43708848655
28 March 2023,Kherson,6069,3,17,8,178,2412,139.9541,98.0292,5,0,5046099265
28 March 2023,Luhansk,14161,7,56,7,126,5628,344.30920000000003,266.3295,14,71,11781293851
28 March 2023,Sumy,14161,7,56,7,558,5628,361.4602,239.5771,12,0,11764344479
28 March 2023,Zaporizhia,12138,6,41,8,418,4824,285.4209,215.1234,12,0,10087961186
28 May 2023,Cherkasy,2023,1,1,8,18,804,49.4285,32.0621,2,0,1686065983
28 May 2023,Chernihiv,14161,7,49,8,498,5628,364.8237,227.1142,9,0,11802461881
28 May 2023,Dnipropetrovsk,6069,3,17,8,178,2412,143.8644,104.3974,7,0,5058806821
28 May 2023,Donetsk,109242,54,327,131,2708,43416,2602.0614,2032.4486,80,165,91051825211
28 May 2023,Kharkiv,38437,19,152,10,1332,15276,949.9733,711.8963,25,32,32035253672
28 May 2023,Kherson,24276,12,96,2,836,9648,561.8569,397.2635,14,0,20233400668
28 May 2023,Kyiv City,12138,6,34,30,352,4824,302.5595,183.245,8,2,10116395894
28 May 2023,Luhansk,8092,4,25,9,196,3216,195.9657,152.7597,6,3,6744872806
28 May 2023,Mykolaiv,2023,1,1,8,18,804,46.9672,32.0183,3,0,1686065983
28 May 2023,Rivne,2023,1,1,8,18,804,50.6231,26.2274,3,0,1686065983
28 May 2023,Sumy,22253,11,88,0,880,8844,565.7696,379.0989,16,0,18546725808
28 May 2023,Zaporizhia,20230,10,73,9,676,8040,475.3023,360.2593,11,10,16861268704
28 May 2023,Zhytomyr,4046,2,16,0,160,1608,100.5298,57.3534,4,0,3372131965
29 April 2023,Chernihiv,22253,11,88,0,880,8844,574.463,358.9904,11,0,18533437795
29 April 2023,Crimea,2023,1,1,0,10,804,44.6121,33.5244,1,0,1684857986
29 April 2023,Donetsk,121380,60,375,137,3248,48240,2894.776,2257.6402,76,372,101091478904
29 April 2023,Kharkiv,36414,18,144,1,1378,14472,900.5968,672.4141,19,17,30327443651
29 April 2023,Kherson,38437,19,151,14,1506,15276,890.8253,629.7934,21,2,32012301629
29 April 2023,Luhansk,6069,3,17,9,116,2412,147.1783,114.5994,4,17,5054573947
29 April 2023,Sumy,20230,10,80,0,800,8040,515.0838,343.7774,10,0,16848579809
29 April 2023,Zaporizhia,38437,19,152,0,1520,15276,904.5411,684.4049,19,0,32012301649
29 January 2023,Chernihiv,4046,2,16,0,160,1608,104.3617,64.8729,4,0,3351596928
29 January 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2066,69.0241,4,0,3351596928
29 January 2023,Donetsk,84966,42,294,58,1864,33768,2030.0648,1585.6298,65,13,70388377605
29 January 2023,Kharkiv,50575,25,200,21,1994,20100,1250.8695,926.8854,45,1,41904605947
29 January 2023,Kherson,6069,3,24,7,238,2412,140.1157,98.7651,3,3,5028605925
29 January 2023,Luhansk,20230,10,66,18,552,8040,492.0692,381.5055,17,0,16759800434
29 January 2023,Sumy,14161,7,56,0,560,5628,357.4399,244.3479,13,0,11730589245
29 January 2023,Zaporizhia,18207,9,65,7,657,7236,428.0249,324.4636,17,5,15082791441
29 June 2023,Chernihiv,14161,7,56,0,560,5628,365.3404,226.9206,14,0,11819481604
29 June 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.619,34.5369,2,0,1688497372
29 June 2023,Donetsk,119357,59,304,215,2670,47436,2842.555,2218.1787,98,3,99624319738
29 June 2023,Kharkiv,10115,5,40,7,398,4020,248.3119,186.5889,8,0,8442486856
29 June 2023,Kherson,26299,13,104,22,972,10452,608.0437000000001,427.563,20,3,21951060793
29 June 2023,Luhansk,10115,5,19,26,90,4020,245.6628,190.5429,9,27,8444271764
29 June 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1688497372
29 June 2023,Sumy,14161,7,56,0,560,5628,359.6643,242.2348,14,0,11819481604
29 June 2023,Zaporizhia,48552,24,157,71,1416,19296,1140.6023,863.6295,38,167,40525721814
29 March 2023,Chernihiv,4046,2,16,0,160,1608,103.99690000000001,64.52680000000001,4,0,3361241280
29 March 2023,Crimea,4046,2,9,9,36,1608,90.0159,68.10679999999999,3,0,3365478619
29 March 2023,Donetsk,117334,59,401,110,2590,46632,2802.9024,2186.9196,92,106,97543208313
29 March 2023,Kharkiv,50575,25,193,30,1870,20100,1250.0577,928.4738,48,2,42019753354
29 March 2023,Kherson,36414,19,129,31,1240,14472,842.1811,594.3648000000001,28,13,30255408875
29 March 2023,Luhansk,10115,5,40,5,90,4020,246.0822,190.2309,10,51,8420052580
29 March 2023,Mykolaiv,2023,1,8,1,18,804,46.9353,32.6549,2,0,1680620639
29 March 2023,Sumy,14161,7,56,0,560,5628,361.3616,239.5639,14,0,11764344487
29 March 2023,Zaporizhia,32368,16,114,25,1030,12864,761.191,575.3508,28,9,26889930246
29 May 2023,Dnipropetrovsk,4046,2,16,7,158,1608,95.6139,70.85329999999999,4,1,3372131966
29 May 2023,Donetsk,109242,54,341,129,2828,43416,2601.4575,2029.9279,92,144,91054869579
29 May 2023,Kharkiv,64736,32,256,30,2428,25728,1601.743,1192.9366,63,0,53954111460
29 May 2023,Kherson,24276,12,96,7,958,9648,561.8706,395.9108,22,1,20233400670
29 May 2023,Khmelnytskyi,2023,1,8,1,18,804,49.7576,27.2034,1,0,1686065983
29 May 2023,Kyiv City,2023,1,8,0,80,804,50.4496,30.5224,3,0,1686065983
29 May 2023,Luhansk,10115,5,40,4,152,4020,246.0764,190.1928,10,43,8430938788
29 May 2023,Lviv,2023,1,8,0,80,804,49.8057,24.8989,1,0,1686065984
29 May 2023,Mykolaiv,4046,2,9,8,98,1608,93.58,63.5681,4,0,3372131966
29 May 2023,Odesa,2023,1,8,0,80,804,46.4639,30.7386,1,0,1686065982
29 May 2023,Poltava,2023,1,1,8,18,804,49.5937,34.5407,3,0,1686065983
29 May 2023,Sumy,22253,11,88,7,878,8844,563.499,380.1469,22,0,18546725815
29 May 2023,Zaporizhia,18207,9,58,8,588,7236,427.9669,322.01300000000003,17,0,15175811591
30 April 2023,Chernihiv,14161,7,56,0,560,5628,365.5286,228.8548,7,0,11794005870
30 April 2023,Dnipropetrovsk,4046,2,16,7,158,1608,96.1055,70.26740000000001,2,1,3369715961
30 April 2023,Donetsk,115311,57,351,131,2948,45828,2749.307,2145.8211,73,101,96036904967
30 April 2023,Kharkiv,32368,16,128,1,1218,12864,801.2397,595.6535,17,29,26957727695
30 April 2023,Kherson,8092,4,32,21,314,3216,186.6316,130.7104,4,1,6739431924
30 April 2023,Luhansk,8092,4,32,1,258,3216,196.60750000000002,152.2869,5,19,6739431923
30 April 2023,Mykolaiv,4046,2,9,8,98,1608,93.58,63.5681,5,0,3369715966
30 April 2023,Sumy,10115,5,40,0,400,4020,260.0904,170.6531,5,0,8424289908
30 April 2023,Zaporizhia,20230,10,73,9,676,8040,475.5338,358.5809,11,18,16848579813
30 January 2023,Chernihiv,10115,5,40,0,400,4020,260.3188,161.8997,10,0,8378992319
30 January 2023,Crimea,2023,1,3,8,38,804,44.9502,34.1017,2,2,1675798464
30 January 2023,Dnipropetrovsk,10115,5,33,8,338,4020,238.93630000000002,173.3582,8,0,8378992318
30 January 2023,Donetsk,91035,45,304,97,2291,36180,2172.2429,1696.353,79,70,75424497615
30 January 2023,Kharkiv,40460,20,153,21,1533,16080,1000.4535,743.527,36,1,33528325489
30 January 2023,Kherson,28322,14,84,39,870,11256,652.7901,459.54330000000004,24,1,23461178503
30 January 2023,Luhansk,22253,11,74,11,562,8844,539.8146,419.9285,20,0,18434993636
30 January 2023,Mykolaiv,6069,3,17,8,178,2412,139.8033,94.795,5,0,5027395391
30 January 2023,Sumy,14161,7,56,0,560,5628,357.5874,244.3978,14,0,11730589245
30 January 2023,Zaporizhia,32368,17,128,7,1278,12864,760.7583,576.8992000000001,28,0,26812775411
30 June 2023,Chernihiv,4046,2,16,0,160,1608,104.5142,65.62950000000001,4,0,3376994744
30 June 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.5712,34.3964,1,0,1688497372
30 June 2023,Donetsk,155771,77,441,229,3676,61908,3715.6805,2900.0828,147,181,130035849754
30 June 2023,Kharkiv,26299,13,97,17,852,10452,648.187,485.6773,25,0,21952250741
30 June 2023,Kherson,12138,6,48,15,414,4824,280.4317,196.5825,11,1,10130984228
30 June 2023,Luhansk,12138,6,34,26,168,4824,294.8828,228.6804,12,42,10135768213
30 June 2023,Mykolaiv,2023,1,1,8,18,804,46.9672,32.0183,3,0,1688497370
30 June 2023,Sumy,28322,14,112,7,1118,11256,719.6289,482.9606,28,0,23638963207
30 June 2023,Zaporizhia,28322,14,91,48,742,11256,665.9969,505.16700000000003,28,108,23641962276
30 March 2023,Chernihiv,6069,3,24,0,240,2412,156.1436,97.464,5,0,5041861919
30 March 2023,Dnipropetrovsk,4046,2,16,0,160,1608,95.2066,69.0241,3,0,3365478626
30 March 2023,Donetsk,117334,59,408,99,2838,46632,2800.7159,2183.7793,98,42,97538299289
30 March 2023,Kharkiv,44506,22,169,24,1570,17688,1100.0832,816.9066,40,30,36973654091
30 March 2023,Kherson,50575,25,192,23,1862,20100,1171.7888,830.3054,39,1,42019753359
30 March 2023,Luhansk,22253,12,74,24,260,8844,540.9336000000001,418.91179999999997,20,86,18513482307
30 March 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1680620639
30 March 2023,Sumy,12138,6,48,7,478,4824,307.9509,206.7971,12,0,10083723844
30 March 2023,Zaporizhia,34391,17,136,0,1360,13668,809.6522,611.5065,33,0,28570550897
30 May 2023,Cherkasy,2023,1,1,8,18,804,49.4285,32.0621,3,0,1686065983
30 May 2023,Chernihiv,8092,4,32,0,320,3216,208.8447,129.6259,8,0,6744263936
30 May 2023,Crimea,2023,1,8,7,78,804,44.9502,34.1017,1,0,1687879967
30 May 2023,Dnipropetrovsk,2023,1,1,8,18,804,48.4593,35.0386,3,0,1686065983
30 May 2023,Donetsk,86989,43,260,105,2138,34572,2068.975,1616.6557,76,156,72503272796
30 May 2023,Kharkiv,22253,11,88,7,446,8844,548.3354,412.8156,22,24,18547943561
30 May 2023,Kherson,10115,5,33,15,336,4020,233.0426,162.4599,9,0,8430938792
30 May 2023,Kyiv City,6069,3,17,15,176,2412,151.2465,91.4284,5,1,5058197946
30 May 2023,Luhansk,10115,5,40,4,152,4020,246.0822,190.2309,10,16,8432156536
30 May 2023,Mykolaiv,4046,2,9,8,98,1608,93.58,63.5681,5,0,3372131967
30 May 2023,Sumy,22253,11,88,7,878,8844,564.1009,381.0098,22,0,18546725823
30 May 2023,Zaporizhia,22253,11,67,0,670,8844,522.632,394.7496,20,0,18547943569
31 January 2023,Chernihiv,8092,4,32,0,320,3216,208.3483,129.0072,8,0,6703193860
31 January 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.7697,34.7311,2,0,1675798465
31 January 2023,Donetsk,86989,43,274,91,2138,34572,2075.1013,1621.5155,75,22,72060544506
31 January 2023,Kharkiv,36414,18,144,4,1192,14472,901.0794,668.0059,33,0,30176479128
31 January 2023,Kherson,24276,12,96,9,834,9648,560.9955,394.59860000000003,22,1,20110186841
31 January 2023,Luhansk,14161,7,49,13,188,5628,343.7652,267.0659,13,36,11730589245
31 January 2023,Mykolaiv,2023,1,8,0,80,804,46.6128,31.5498,2,0,1675798465
31 January 2023,Sumy,14161,7,56,7,558,5628,359.39639999999997,242.4564,13,0,11730589253
31 January 2023,Zaporizhia,28322,14,112,1,1058,11256,666.4138,503.6827,19,0,23461178508
31 March 2023,Chernihiv,4046,2,16,0,160,1608,104.0984,65.1593,4,0,3361241282
31 March 2023,Dnipropetrovsk,2023,1,8,0,80,804,47.6354,34.6277,1,0,1680620639
31 March 2023,Donetsk,78897,40,277,62,1446,31356,1884.0862,1472.0374,70,1,65577703771
31 March 2023,Kharkiv,26299,13,104,0,1040,10452,651.1618,481.5141,26,0,21848068333
31 March 2023,Kherson,8092,4,32,14,316,3216,186.9068,130.7021,7,3,6727411219
31 March 2023,Luhansk,20230,10,73,15,304,8040,491.6394,380.9669,20,0,16820149631
31 March 2023,Sumy,18207,9,72,0,720,7236,460.8711,311.725,18,0,15125585769
31 March 2023,Zaporizhia,24276,12,96,1,898,9648,571.4854,430.20300000000003,23,0,20167447690
31 May 2023,Chernihiv,10115,5,40,0,400,4020,261.1434,161.9102,6,0,8430329919
31 May 2023,Dnipropetrovsk,4046,2,16,7,158,1608,96.1977,70.39869999999999,4,0,3372131967
31 May 2023,Donetsk,157794,78,519,166,4186,62712,3763.3998,2931.6108,103,143,131519789039
31 May 2023,Kharkiv,56644,28,224,17,2050,22512,1402.1491,1039.9914,34,8,47210456415
31 May 2023,Kherson,30345,15,112,36,1120,12060,700.0807,490.504,18,14,25290989756
31 May 2023,Luhansk,14161,7,49,13,188,5628,343.641,267.307,12,32,11803679632
31 May 2023,Mykolaiv,2023,1,1,8,18,804,46.9672,32.0183,3,0,1686065983
31 May 2023,Sumy,22253,11,88,8,816,8844,565.4149,378.2146,14,0,18546725822
31 May 2023,Zaporizhia,36414,18,137,10,1254,14472,857.6878,647.59,21,30,30351023238
