Año,Mes,Nacionalidad,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,State
2012,Enero,Venezuela,862,297,339,,636,Nariño
2012,Enero,Venezuela,862,7,12,,19,Bolívar
2012,Enero,Venezuela,862,76,133,,209,Bolívar
2012,Enero,Venezuela,862,55,70,,125,Atlántico
2012,Enero,Venezuela,862,0,4,,4,Magdalena
2012,Enero,Venezuela,862,1265,1721,,2986,La Guajira
2012,Enero,Venezuela,862,1,0,,1,La Guajira
2012,Enero,Venezuela,862,13,13,,26,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Enero,Venezuela,862,53,58,,111,Valle del Cauca
2012,Enero,Venezuela,862,5306,6178,,11484,Not Available
2012,Enero,Venezuela,862,7,24,,31,Risaralda
2012,Enero,Venezuela,862,362,421,,783,Antioquia
2012,Enero,Venezuela,862,5,3,,8,Vichada
2012,Enero,Venezuela,862,67,81,,148,Apure
2012,Enero,Venezuela,862,3,1,,4,Santander
2012,Enero,Venezuela,862,1767,1997,,3764,Norte de Santander
2012,Enero,Venezuela,862,431,487,,918,Norte de Santander
2012,Enero,Venezuela,862,1,1,,2,Chocó
2012,Febrero,Venezuela,862,0,3,,3,Amazonas
2012,Febrero,Venezuela,862,95,123,,218,Nariño
2012,Febrero,Venezuela,862,9,15,,24,Bolívar
2012,Febrero,Venezuela,862,81,113,,194,Bolívar
2012,Febrero,Venezuela,862,82,116,,198,Atlántico
2012,Febrero,Venezuela,862,0,1,,1,Atlántico
2012,Febrero,Venezuela,862,0,4,,4,Magdalena
2012,Febrero,Venezuela,862,0,3,,3,Magdalena
2012,Febrero,Venezuela,862,1852,2260,,4112,La Guajira
2012,Febrero,Venezuela,862,3,2,,5,La Guajira
2012,Febrero,Venezuela,862,9,13,,22,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Febrero,Venezuela,862,49,60,,109,Valle del Cauca
2012,Febrero,Venezuela,862,0,2,,2,Quindío
2012,Febrero,Venezuela,862,4326,5705,,10031,Not Available
2012,Febrero,Venezuela,862,2,15,,17,Risaralda
2012,Febrero,Venezuela,862,294,336,,630,Antioquia
2012,Febrero,Venezuela,862,4,6,,10,Vichada
2012,Febrero,Venezuela,862,27,45,,72,Apure
2012,Febrero,Venezuela,862,6,10,,16,Santander
2012,Febrero,Venezuela,862,1318,1520,,2838,Norte de Santander
2012,Febrero,Venezuela,862,325,382,,707,Norte de Santander
2012,Febrero,Venezuela,862,7,4,,11,Chocó
2012,Marzo,Venezuela,862,48,89,,137,Nariño
2012,Marzo,Venezuela,862,17,9,,26,Bolívar
2012,Marzo,Venezuela,862,64,123,,187,Bolívar
2012,Marzo,Venezuela,862,116,137,,253,Atlántico
2012,Marzo,Venezuela,862,0,4,,4,Magdalena
2012,Marzo,Venezuela,862,1251,1720,,2971,La Guajira
2012,Marzo,Venezuela,862,2,1,,3,La Guajira
2012,Marzo,Venezuela,862,0,1,,1,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Marzo,Venezuela,862,8,7,,15,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Marzo,Venezuela,862,35,51,,86,Valle del Cauca
2012,Marzo,Venezuela,862,1,2,,3,Quindío
2012,Marzo,Venezuela,862,4184,5545,,9729,Not Available
2012,Marzo,Venezuela,862,2,21,,23,Risaralda
2012,Marzo,Venezuela,862,321,396,,717,Antioquia
2012,Marzo,Venezuela,862,13,14,,27,Vichada
2012,Marzo,Venezuela,862,41,82,,123,Apure
2012,Marzo,Venezuela,862,8,17,,25,Santander
2012,Marzo,Venezuela,862,1299,1506,,2805,Norte de Santander
2012,Marzo,Venezuela,862,256,300,,556,Norte de Santander
2012,Marzo,Venezuela,862,0,1,,1,Chocó
2012,Abril,Venezuela,862,50,94,,144,Nariño
2012,Abril,Venezuela,862,0,1,,1,Nariño
2012,Abril,Venezuela,862,7,20,,27,Bolívar
2012,Abril,Venezuela,862,0,14,,14,Cesar
2012,Abril,Venezuela,862,112,222,,334,Bolívar
2012,Abril,Venezuela,862,35,53,,88,Atlántico
2012,Abril,Venezuela,862,1,2,,3,Magdalena
2012,Abril,Venezuela,862,0,3,,3,Magdalena
2012,Abril,Venezuela,862,2051,2483,,4534,La Guajira
2012,Abril,Venezuela,862,7,6,,13,La Guajira
2012,Abril,Venezuela,862,8,8,,16,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Abril,Venezuela,862,51,58,,109,Valle del Cauca
2012,Abril,Venezuela,862,1,1,,2,Quindío
2012,Abril,Venezuela,862,5067,5746,,10813,Not Available
2012,Abril,Venezuela,862,1,17,,18,Risaralda
2012,Abril,Venezuela,862,243,312,,555,Antioquia
2012,Abril,Venezuela,862,28,45,,73,Vichada
2012,Abril,Venezuela,862,47,47,,94,Apure
2012,Abril,Venezuela,862,5,6,,11,Santander
2012,Abril,Venezuela,862,1276,1365,,2641,Norte de Santander
2012,Abril,Venezuela,862,225,220,,445,Norte de Santander
2012,Abril,Venezuela,862,0,1,,1,Chocó
2012,Mayo,Venezuela,862,0,2,,2,Amazonas
2012,Mayo,Venezuela,862,40,60,,100,Nariño
2012,Mayo,Venezuela,862,3,12,,15,Bolívar
2012,Mayo,Venezuela,862,88,130,,218,Bolívar
2012,Mayo,Venezuela,862,56,92,,148,Atlántico
2012,Mayo,Venezuela,862,0,1,,1,Atlántico
2012,Mayo,Venezuela,862,0,2,,2,Magdalena
2012,Mayo,Venezuela,862,1008,1448,,2456,La Guajira
2012,Mayo,Venezuela,862,1,5,,6,La Guajira
2012,Mayo,Venezuela,862,11,9,,20,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Mayo,Venezuela,862,52,78,,130,Valle del Cauca
2012,Mayo,Venezuela,862,3812,5305,,9117,Not Available
2012,Mayo,Venezuela,862,5,20,,25,Risaralda
2012,Mayo,Venezuela,862,320,415,,735,Antioquia
2012,Mayo,Venezuela,862,0,4,,4,Vichada
2012,Mayo,Venezuela,862,30,68,,98,Apure
2012,Mayo,Venezuela,862,13,20,,33,Santander
2012,Mayo,Venezuela,862,851,1016,,1867,Norte de Santander
2012,Mayo,Venezuela,862,175,197,,372,Norte de Santander
2012,Mayo,Venezuela,862,0,1,,1,Chocó
2012,Junio,Venezuela,862,32,69,,101,Nariño
2012,Junio,Venezuela,862,0,27,,27,Bolívar
2012,Junio,Venezuela,862,80,122,,202,Bolívar
2012,Junio,Venezuela,862,40,97,,137,Atlántico
2012,Junio,Venezuela,862,0,2,,2,Magdalena
2012,Junio,Venezuela,862,1048,1561,,2609,La Guajira
2012,Junio,Venezuela,862,3,1,,4,La Guajira
2012,Junio,Venezuela,862,11,10,,21,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Junio,Venezuela,862,39,50,,89,Valle del Cauca
2012,Junio,Venezuela,862,3770,4979,,8749,Not Available
2012,Junio,Venezuela,862,3,13,,16,Risaralda
2012,Junio,Venezuela,862,292,362,,654,Antioquia
2012,Junio,Venezuela,862,7,4,,11,Vichada
2012,Junio,Venezuela,862,59,110,,169,Apure
2012,Junio,Venezuela,862,7,10,,17,Santander
2012,Junio,Venezuela,862,1018,1303,,2321,Norte de Santander
2012,Junio,Venezuela,862,186,236,,422,Norte de Santander
2012,Julio,Venezuela,862,1,1,,2,Sucumbíos
2012,Julio,Venezuela,862,47,75,,122,Nariño
2012,Julio,Venezuela,862,0,3,,3,Bolívar
2012,Julio,Venezuela,862,88,94,,182,Bolívar
2012,Julio,Venezuela,862,29,70,,99,Atlántico
2012,Julio,Venezuela,862,0,5,,5,Magdalena
2012,Julio,Venezuela,862,1810,2333,,4143,La Guajira
2012,Julio,Venezuela,862,1,2,,3,La Guajira
2012,Julio,Venezuela,862,22,24,,46,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Julio,Venezuela,862,37,55,,92,Valle del Cauca
2012,Julio,Venezuela,862,0,1,,1,Quindío
2012,Julio,Venezuela,862,4918,6202,,11120,Not Available
2012,Julio,Venezuela,862,5,17,,22,Risaralda
2012,Julio,Venezuela,862,478,511,,989,Antioquia
2012,Julio,Venezuela,862,7,4,,11,Vichada
2012,Julio,Venezuela,862,30,40,,70,Apure
2012,Julio,Venezuela,862,5,4,,9,Santander
2012,Julio,Venezuela,862,1785,1888,,3673,Norte de Santander
2012,Julio,Venezuela,862,282,263,,545,Norte de Santander
2012,Agosto,Venezuela,862,0,1,,1,Amazonas
2012,Agosto,Venezuela,862,5,1,,6,Sucumbíos
2012,Agosto,Venezuela,862,95,126,,221,Nariño
2012,Agosto,Venezuela,862,0,10,,10,Bolívar
2012,Agosto,Venezuela,862,462,289,,751,Bolívar
2012,Agosto,Venezuela,862,45,68,,113,Atlántico
2012,Agosto,Venezuela,862,3578,3358,,6936,La Guajira
2012,Agosto,Venezuela,862,2,0,,2,La Guajira
2012,Agosto,Venezuela,862,30,28,,58,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Agosto,Venezuela,862,33,54,,87,Valle del Cauca
2012,Agosto,Venezuela,862,1,1,,2,Quindío
2012,Agosto,Venezuela,862,6480,6578,,13058,Not Available
2012,Agosto,Venezuela,862,1,9,,10,Risaralda
2012,Agosto,Venezuela,862,562,648,,1210,Antioquia
2012,Agosto,Venezuela,862,3,5,,8,Vichada
2012,Agosto,Venezuela,862,103,133,,236,Apure
2012,Agosto,Venezuela,862,3,8,,11,Santander
2012,Agosto,Venezuela,862,3295,3022,,6317,Norte de Santander
2012,Agosto,Venezuela,862,502,484,,986,Norte de Santander
2012,Agosto,Venezuela,862,0,1,,1,Antioquia
2012,Septiembre,Venezuela,862,0,4,,4,Sucumbíos
2012,Septiembre,Venezuela,862,144,156,,300,Nariño
2012,Septiembre,Venezuela,862,347,311,,658,Bolívar
2012,Septiembre,Venezuela,862,34,81,,115,Atlántico
2012,Septiembre,Venezuela,862,0,4,,4,Magdalena
2012,Septiembre,Venezuela,862,1360,1693,,3053,La Guajira
2012,Septiembre,Venezuela,862,1,0,,1,La Guajira
2012,Septiembre,Venezuela,862,27,16,,43,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Septiembre,Venezuela,862,112,104,,216,Valle del Cauca
2012,Septiembre,Venezuela,862,5947,6938,,12885,Not Available
2012,Septiembre,Venezuela,862,0,7,,7,Risaralda
2012,Septiembre,Venezuela,862,310,366,,676,Antioquia
2012,Septiembre,Venezuela,862,2,3,,5,Vichada
2012,Septiembre,Venezuela,862,2,0,,2,Chocó
2012,Septiembre,Venezuela,862,28,47,,75,Apure
2012,Septiembre,Venezuela,862,9,7,,16,Santander
2012,Septiembre,Venezuela,862,1801,1765,,3566,Norte de Santander
2012,Septiembre,Venezuela,862,402,444,,846,Norte de Santander
2012,Septiembre,Venezuela,862,0,2,,2,Antioquia
2012,Septiembre,Venezuela,862,0,1,,1,Chocó
2012,Octubre,Venezuela,862,0,2,,2,Amazonas
2012,Octubre,Venezuela,862,0,1,,1,Sucumbíos
2012,Octubre,Venezuela,862,69,83,,152,Nariño
2012,Octubre,Venezuela,862,0,20,,20,Nariño
2012,Octubre,Venezuela,862,0,1,,1,Bolívar
2012,Octubre,Venezuela,862,131,153,,284,Bolívar
2012,Octubre,Venezuela,862,35,75,,110,Atlántico
2012,Octubre,Venezuela,862,2,7,,9,Magdalena
2012,Octubre,Venezuela,862,776,1425,,2201,La Guajira
2012,Octubre,Venezuela,862,20,12,,32,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Octubre,Venezuela,862,55,81,,136,Valle del Cauca
2012,Octubre,Venezuela,862,1,3,,4,Quindío
2012,Octubre,Venezuela,862,5287,6649,,11936,Not Available
2012,Octubre,Venezuela,862,1,12,,13,Risaralda
2012,Octubre,Venezuela,862,313,393,,706,Antioquia
2012,Octubre,Venezuela,862,51,89,,140,Vichada
2012,Octubre,Venezuela,862,49,101,,150,Apure
2012,Octubre,Venezuela,862,2,2,,4,Santander
2012,Octubre,Venezuela,862,1046,1305,,2351,Norte de Santander
2012,Octubre,Venezuela,862,214,302,,516,Norte de Santander
2012,Octubre,Venezuela,862,0,1,,1,Chocó
2012,Noviembre,Venezuela,862,2,4,,6,Amazonas
2012,Noviembre,Venezuela,862,0,2,,2,Sucumbíos
2012,Noviembre,Venezuela,862,36,64,,100,Nariño
2012,Noviembre,Venezuela,862,3,5,,8,Bolívar
2012,Noviembre,Venezuela,862,72,90,,162,Bolívar
2012,Noviembre,Venezuela,862,27,63,,90,Atlántico
2012,Noviembre,Venezuela,862,0,5,,5,Magdalena
2012,Noviembre,Venezuela,862,0,2,,2,Magdalena
2012,Noviembre,Venezuela,862,749,1391,,2140,La Guajira
2012,Noviembre,Venezuela,862,0,1,,1,La Guajira
2012,Noviembre,Venezuela,862,16,10,,26,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Noviembre,Venezuela,862,62,89,,151,Valle del Cauca
2012,Noviembre,Venezuela,862,2,3,,5,Quindío
2012,Noviembre,Venezuela,862,5158,6676,,11834,Not Available
2012,Noviembre,Venezuela,862,7,14,,21,Risaralda
2012,Noviembre,Venezuela,862,372,561,,933,Antioquia
2012,Noviembre,Venezuela,862,197,243,,440,Vichada
2012,Noviembre,Venezuela,862,40,79,,119,Apure
2012,Noviembre,Venezuela,862,11,13,,24,Santander
2012,Noviembre,Venezuela,862,1063,1339,,2402,Norte de Santander
2012,Noviembre,Venezuela,862,179,200,,379,Norte de Santander
2012,Noviembre,Venezuela,862,1,1,,2,Chocó
2012,Diciembre,Venezuela,862,0,1,,1,Amazonas
2012,Diciembre,Venezuela,862,0,2,,2,Sucumbíos
2012,Diciembre,Venezuela,862,66,95,,161,Nariño
2012,Diciembre,Venezuela,862,8,31,,39,Bolívar
2012,Diciembre,Venezuela,862,138,155,,293,Bolívar
2012,Diciembre,Venezuela,862,74,106,,180,Atlántico
2012,Diciembre,Venezuela,862,3349,4331,,7680,La Guajira
2012,Diciembre,Venezuela,862,2,3,,5,La Guajira
2012,Diciembre,Venezuela,862,10,9,,19,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2012,Diciembre,Venezuela,862,91,104,,195,Valle del Cauca
2012,Diciembre,Venezuela,862,3,3,,6,Quindío
2012,Diciembre,Venezuela,862,6518,6896,,13414,Not Available
2012,Diciembre,Venezuela,862,6,18,,24,Risaralda
2012,Diciembre,Venezuela,862,630,616,,1246,Antioquia
2012,Diciembre,Venezuela,862,174,236,,410,Vichada
2012,Diciembre,Venezuela,862,115,174,,289,Apure
2012,Diciembre,Venezuela,862,11,12,,23,Santander
2012,Diciembre,Venezuela,862,2675,3224,,5899,Norte de Santander
2012,Diciembre,Venezuela,862,648,666,,1314,Norte de Santander
2013,Enero,Venezuela,862,218,230,,448,Nariño
2013,Enero,Venezuela,862,6,6,,12,Bolívar
2013,Enero,Venezuela,862,110,161,,271,Bolívar
2013,Enero,Venezuela,862,59,90,,149,Atlántico
2013,Enero,Venezuela,862,1209,1878,,3087,La Guajira
2013,Enero,Venezuela,862,1,1,,2,La Guajira
2013,Enero,Venezuela,862,8,2,,10,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Enero,Venezuela,862,86,111,,197,Valle del Cauca
2013,Enero,Venezuela,862,1,1,,2,Quindío
2013,Enero,Venezuela,862,5877,6570,,12447,Not Available
2013,Enero,Venezuela,862,3,19,,22,Risaralda
2013,Enero,Venezuela,862,358,415,,773,Antioquia
2013,Enero,Venezuela,862,134,204,,338,Vichada
2013,Enero,Venezuela,862,57,104,,161,Apure
2013,Enero,Venezuela,862,4,3,,7,Santander
2013,Enero,Venezuela,862,1408,1586,,2994,Norte de Santander
2013,Enero,Venezuela,862,238,262,,500,Norte de Santander
2013,Enero,Venezuela,862,1,2,,3,Chocó
2013,Febrero,Venezuela,862,86,94,,180,Nariño
2013,Febrero,Venezuela,862,6,5,,11,Bolívar
2013,Febrero,Venezuela,862,97,175,,272,Bolívar
2013,Febrero,Venezuela,862,128,148,,276,Atlántico
2013,Febrero,Venezuela,862,1,0,,1,Magdalena
2013,Febrero,Venezuela,862,1714,2157,,3871,La Guajira
2013,Febrero,Venezuela,862,1,3,,4,La Guajira
2013,Febrero,Venezuela,862,18,10,,28,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Febrero,Venezuela,862,58,74,,132,Valle del Cauca
2013,Febrero,Venezuela,862,1,3,,4,Quindío
2013,Febrero,Venezuela,862,6493,7160,,13653,Not Available
2013,Febrero,Venezuela,862,6,25,,31,Risaralda
2013,Febrero,Venezuela,862,417,477,,894,Antioquia
2013,Febrero,Venezuela,862,214,333,,547,Vichada
2013,Febrero,Venezuela,862,45,72,,117,Apure
2013,Febrero,Venezuela,862,15,10,,25,Santander
2013,Febrero,Venezuela,862,1629,1570,,3199,Norte de Santander
2013,Febrero,Venezuela,862,353,330,,683,Norte de Santander
2013,Marzo,Venezuela,862,0,2,,2,Amazonas
2013,Marzo,Venezuela,862,68,95,,163,Nariño
2013,Marzo,Venezuela,862,4,10,,14,Bolívar
2013,Marzo,Venezuela,862,104,139,,243,Bolívar
2013,Marzo,Venezuela,862,39,63,,102,Atlántico
2013,Marzo,Venezuela,862,1443,1824,,3267,La Guajira
2013,Marzo,Venezuela,862,2,1,,3,La Guajira
2013,Marzo,Venezuela,862,2,2,,4,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Marzo,Venezuela,862,44,74,,118,Valle del Cauca
2013,Marzo,Venezuela,862,0,2,,2,Quindío
2013,Marzo,Venezuela,862,5349,6141,,11490,Not Available
2013,Marzo,Venezuela,862,6,11,,17,Risaralda
2013,Marzo,Venezuela,862,348,378,,726,Antioquia
2013,Marzo,Venezuela,862,151,260,,411,Vichada
2013,Marzo,Venezuela,862,66,117,,183,Apure
2013,Marzo,Venezuela,862,3,4,,7,Santander
2013,Marzo,Venezuela,862,1257,1516,,2773,Norte de Santander
2013,Marzo,Venezuela,862,195,208,,403,Norte de Santander
2013,Abril,Venezuela,862,1,3,,4,Sucumbíos
2013,Abril,Venezuela,862,41,71,,112,Nariño
2013,Abril,Venezuela,862,2,3,,5,Bolívar
2013,Abril,Venezuela,862,5,24,,29,Cesar
2013,Abril,Venezuela,862,84,112,,196,Bolívar
2013,Abril,Venezuela,862,33,57,,90,Atlántico
2013,Abril,Venezuela,862,947,1321,,2268,La Guajira
2013,Abril,Venezuela,862,2,2,,4,La Guajira
2013,Abril,Venezuela,862,8,7,,15,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Abril,Venezuela,862,52,79,,131,Valle del Cauca
2013,Abril,Venezuela,862,4657,6221,,10878,Not Available
2013,Abril,Venezuela,862,3,19,,22,Risaralda
2013,Abril,Venezuela,862,237,342,,579,Antioquia
2013,Abril,Venezuela,862,120,225,,345,Vichada
2013,Abril,Venezuela,862,27,60,,87,Apure
2013,Abril,Venezuela,862,5,5,,10,Santander
2013,Abril,Venezuela,862,788,1014,,1802,Norte de Santander
2013,Abril,Venezuela,862,119,132,,251,Norte de Santander
2013,Abril,Venezuela,862,0,1,,1,Chocó
2013,Mayo,Venezuela,862,1,1,,2,Amazonas
2013,Mayo,Venezuela,862,0,1,,1,Sucumbíos
2013,Mayo,Venezuela,862,40,57,,97,Nariño
2013,Mayo,Venezuela,862,0,1,,1,Bolívar
2013,Mayo,Venezuela,862,117,178,,295,Bolívar
2013,Mayo,Venezuela,862,42,82,,124,Atlántico
2013,Mayo,Venezuela,862,0,1,,1,Atlántico
2013,Mayo,Venezuela,862,0,1,,1,Magdalena
2013,Mayo,Venezuela,862,909,1365,,2274,La Guajira
2013,Mayo,Venezuela,862,1,1,,2,La Guajira
2013,Mayo,Venezuela,862,4,4,,8,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Mayo,Venezuela,862,46,102,,148,Valle del Cauca
2013,Mayo,Venezuela,862,1,0,,1,Quindío
2013,Mayo,Venezuela,862,4629,6187,,10816,Not Available
2013,Mayo,Venezuela,862,2,11,,13,Risaralda
2013,Mayo,Venezuela,862,267,440,,707,Antioquia
2013,Mayo,Venezuela,862,78,176,,254,Vichada
2013,Mayo,Venezuela,862,52,67,,119,Apure
2013,Mayo,Venezuela,862,4,3,,7,Santander
2013,Mayo,Venezuela,862,905,1117,,2022,Norte de Santander
2013,Mayo,Venezuela,862,100,151,,251,Norte de Santander
2013,Junio,Venezuela,862,0,2,,2,Amazonas
2013,Junio,Venezuela,862,0,1,,1,Sucumbíos
2013,Junio,Venezuela,862,44,57,,101,Nariño
2013,Junio,Venezuela,862,4,41,,45,Bolívar
2013,Junio,Venezuela,862,75,116,,191,Bolívar
2013,Junio,Venezuela,862,31,76,,107,Atlántico
2013,Junio,Venezuela,862,0,1,,1,Magdalena
2013,Junio,Venezuela,862,994,1553,,2547,La Guajira
2013,Junio,Venezuela,862,0,1,,1,La Guajira
2013,Junio,Venezuela,862,7,7,,14,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Junio,Venezuela,862,84,95,,179,Valle del Cauca
2013,Junio,Venezuela,862,4884,6240,,11124,Not Available
2013,Junio,Venezuela,862,1,7,,8,Risaralda
2013,Junio,Venezuela,862,332,457,,789,Antioquia
2013,Junio,Venezuela,862,132,198,,330,Vichada
2013,Junio,Venezuela,862,76,149,,225,Apure
2013,Junio,Venezuela,862,5,0,,5,Santander
2013,Junio,Venezuela,862,991,1247,,2238,Norte de Santander
2013,Junio,Venezuela,862,116,131,,247,Norte de Santander
2013,Julio,Venezuela,862,0,1,,1,Sucumbíos
2013,Julio,Venezuela,862,69,115,,184,Nariño
2013,Julio,Venezuela,862,6,9,,15,Bolívar
2013,Julio,Venezuela,862,88,168,,256,Bolívar
2013,Julio,Venezuela,862,45,128,,173,Atlántico
2013,Julio,Venezuela,862,0,2,,2,Magdalena
2013,Julio,Venezuela,862,1367,1949,,3316,La Guajira
2013,Julio,Venezuela,862,1,0,,1,La Guajira
2013,Julio,Venezuela,862,7,6,,13,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Julio,Venezuela,862,88,177,,265,Valle del Cauca
2013,Julio,Venezuela,862,5972,6774,,12746,Not Available
2013,Julio,Venezuela,862,4,11,,15,Risaralda
2013,Julio,Venezuela,862,476,614,,1090,Antioquia
2013,Julio,Venezuela,862,151,259,,410,Vichada
2013,Julio,Venezuela,862,31,53,,84,Apure
2013,Julio,Venezuela,862,7,9,,16,Santander
2013,Julio,Venezuela,862,1625,1944,,3569,Norte de Santander
2013,Julio,Venezuela,862,195,278,,473,Norte de Santander
2013,Julio,Venezuela,862,0,2,,2,Chocó
2013,Agosto,Venezuela,862,0,1,,1,Amazonas
2013,Agosto,Venezuela,862,2,0,,2,Sucumbíos
2013,Agosto,Venezuela,862,44,77,,121,Nariño
2013,Agosto,Venezuela,862,21,30,,51,Bolívar
2013,Agosto,Venezuela,862,79,113,,192,Bolívar
2013,Agosto,Venezuela,862,38,109,,147,Atlántico
2013,Agosto,Venezuela,862,2147,2313,,4460,La Guajira
2013,Agosto,Venezuela,862,0,1,,1,La Guajira
2013,Agosto,Venezuela,862,6,5,,11,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Agosto,Venezuela,862,71,100,,171,Valle del Cauca
2013,Agosto,Venezuela,862,6306,6796,,13102,Not Available
2013,Agosto,Venezuela,862,2,9,,11,Risaralda
2013,Agosto,Venezuela,862,481,589,,1070,Antioquia
2013,Agosto,Venezuela,862,23,49,,72,Vichada
2013,Agosto,Venezuela,862,122,164,,286,Apure
2013,Agosto,Venezuela,862,6,3,,9,Santander
2013,Agosto,Venezuela,862,1945,2330,,4275,Norte de Santander
2013,Agosto,Venezuela,862,252,316,,568,Norte de Santander
2013,Septiembre,Venezuela,862,0,2,,2,Amazonas
2013,Septiembre,Venezuela,862,193,234,,427,Nariño
2013,Septiembre,Venezuela,862,6,9,,15,Bolívar
2013,Septiembre,Venezuela,862,81,140,,221,Bolívar
2013,Septiembre,Venezuela,862,32,100,,132,Atlántico
2013,Septiembre,Venezuela,862,6,5,,11,Atlántico
2013,Septiembre,Venezuela,862,1130,1867,,2997,La Guajira
2013,Septiembre,Venezuela,862,2,4,,6,La Guajira
2013,Septiembre,Venezuela,862,4,2,,6,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Septiembre,Venezuela,862,47,70,,117,Valle del Cauca
2013,Septiembre,Venezuela,862,0,2,,2,Quindío
2013,Septiembre,Venezuela,862,5626,6289,,11915,Not Available
2013,Septiembre,Venezuela,862,3,15,,18,Risaralda
2013,Septiembre,Venezuela,862,347,463,,810,Antioquia
2013,Septiembre,Venezuela,862,10,49,,59,Vichada
2013,Septiembre,Venezuela,862,25,48,,73,Apure
2013,Septiembre,Venezuela,862,10,11,,21,Santander
2013,Septiembre,Venezuela,862,1235,1549,,2784,Norte de Santander
2013,Septiembre,Venezuela,862,199,269,,468,Norte de Santander
2013,Octubre,Venezuela,862,0,2,,2,Amazonas
2013,Octubre,Venezuela,862,1,3,,4,Sucumbíos
2013,Octubre,Venezuela,862,214,252,,466,Nariño
2013,Octubre,Venezuela,862,7,26,,33,Bolívar
2013,Octubre,Venezuela,862,59,122,,181,Bolívar
2013,Octubre,Venezuela,862,33,86,,119,Atlántico
2013,Octubre,Venezuela,862,0,1,,1,Atlántico
2013,Octubre,Venezuela,862,1208,1953,,3161,La Guajira
2013,Octubre,Venezuela,862,0,2,,2,La Guajira
2013,Octubre,Venezuela,862,2,5,,7,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Octubre,Venezuela,862,67,87,,154,Valle del Cauca
2013,Octubre,Venezuela,862,0,1,,1,Quindío
2013,Octubre,Venezuela,862,5535,6683,,12218,Not Available
2013,Octubre,Venezuela,862,1,10,,11,Risaralda
2013,Octubre,Venezuela,862,583,579,,1162,Antioquia
2013,Octubre,Venezuela,862,17,81,,98,Vichada
2013,Octubre,Venezuela,862,119,159,,278,Apure
2013,Octubre,Venezuela,862,2,7,,9,Santander
2013,Octubre,Venezuela,862,1749,2071,,3820,Norte de Santander
2013,Octubre,Venezuela,862,248,326,,574,Norte de Santander
2013,Noviembre,Venezuela,862,2,0,,2,Amazonas
2013,Noviembre,Venezuela,862,172,241,,413,Nariño
2013,Noviembre,Venezuela,862,9,34,,43,Bolívar
2013,Noviembre,Venezuela,862,80,133,,213,Bolívar
2013,Noviembre,Venezuela,862,37,91,,128,Atlántico
2013,Noviembre,Venezuela,862,0,1,,1,Atlántico
2013,Noviembre,Venezuela,862,1016,1966,,2982,La Guajira
2013,Noviembre,Venezuela,862,2,3,,5,La Guajira
2013,Noviembre,Venezuela,862,0,1,,1,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Noviembre,Venezuela,862,4,3,,7,"Archipiélago de San Andrés, Providencia y Santa Catalina"
2013,Noviembre,Venezuela,862,77,133,,210,Valle del Cauca
2013,Noviembre,Venezuela,862,0,1,,1,Quindío
2013,Noviembre,Venezuela,862,5512,6300,,11812,Not Available
2013,Noviembre,Venezuela,862,2,10,,12,Risaralda
2013,Noviembre,Venezuela,862,795,783,,1578,Antioquia
2013,Noviembre,Venezuela,862,136,189,,325,Vichada
2013,Noviembre,Venezuela,862,69,132,,201,Apure
2013,Noviembre,Venezuela,862,2,10,,12,Santander
2013,Noviembre,Venezuela,862,1678,2290,,3968,Norte de Santander
2013,Noviembre,Venezuela,862,388,536,,924,Norte de Santander
2013,Noviembre,Venezuela,862,0,1,,1,Chocó
2013,Diciembre,Venezuela,862,0,1,,1,Sucumbíos
2013,Diciembre,Venezuela,862,149,218,,367,Nariño
2013,Diciembre,Venezuela,862,13,30,,43,Bolívar
2013,Diciembre,Venezuela,862,139,168,,307,Bolívar
2013,Diciembre,Venezuela,862,67,115,,182,Atlántico
2013,Diciembre,Venezuela,862,2996,4237,,7233,La Guajira
