4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Hi Flastin,Urban,Neighbourhood,199,35,Khartoum,SD01,SD01007,Khartoum,Khartoum,199,0,199,0,33,2,0,0,0,0,35,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Hi Alglaa,Urban,Neighbourhood,86,15,Khartoum,SD01,SD01007,Khartoum,Khartoum,86,0,86,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Hi Alestiglal,Urban,Neighbourhood,97,17,Khartoum,SD01,SD01007,Khartoum,Khartoum,97,0,97,0,17,0,0,0,0,0,17,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Al Gmhoria,Urban,Neighbourhood,148,26,Khartoum,SD01,SD01006,Um Durman,Um Durman,148,0,148,0,26,0,0,0,0,0,26,Food,Remain in the same place
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Shikan Block 7,Urban,Neighbourhood,478,84,Khartoum,SD01,SD01006,Um Durman,Um Durman,478,0,478,0,47,0,0,37,0,0,84,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Hai Alsafa,Urban,Neighbourhood,142,24,Khartoum,SD01,SD01007,Khartoum,Khartoum,142,0,142,0,20,0,0,4,0,0,24,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Riad Alsalhin,Urban,Neighbourhood,74,13,Khartoum,SD01,SD01003,Bahri,Bahri,74,0,74,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Alban Jadid,Rural,Village,40,7,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia,40,0,40,0,7,0,0,0,0,0,7,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Hai Alamir,Urban,Neighbourhood,108,19,Khartoum,SD01,SD01007,Khartoum,Khartoum,108,0,108,0,19,0,0,0,0,0,19,Food,Remain in the same place
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13024,Sheikan,Um Jaraba,Urban,Neighbourhood,74,13,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia,74,0,74,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Sodari Town\Hai Algroud&Alkoahla,Urban,Neighbourhood,77,25,Khartoum,SD01,SD01006,Um Durman,Um Durman,77,0,77,0,25,0,0,0,0,0,25,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Rifi Sodari,Rural,Village,569,100,Khartoum,SD01,SD01006,Um Durman,Um Durman,569,0,569,0,100,0,0,0,0,0,100,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Hofra,Rural,Village,190,35,Khartoum,SD01,SD01006,Um Durman,Um Durman,190,0,190,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Um Khroa,Rural,Village,250,50,Khartoum,SD01,SD01006,Um Durman,Um Durman,250,0,250,0,50,0,0,0,0,0,50,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Hai Shemal Alsog,Urban,Neighbourhood,108,20,Khartoum,SD01,SD01006,Um Durman,Um Durman,108,0,108,0,20,0,0,0,0,0,20,Food,Move to another location
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Almalkia,Urban,Neighbourhood,117,11,Khartoum,SD01,SD01006,Um Durman,Um Durman,117,0,117,0,11,0,0,0,0,0,11,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Janop Alsog,Urban,Neighbourhood,61,10,Khartoum,SD01,SD01006,Um Durman,Um Durman,61,0,61,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Hai Alragaba,Urban,Neighbourhood,39,7,Khartoum,SD01,SD01006,Um Durman,Um Durman,39,0,39,0,7,0,0,0,0,0,7,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Hai Aldokhan,Urban,Neighbourhood,0,0,Khartoum,SD01,SD01007,Khartoum,Khartoum,0,0,0,0,0,0,0,0,0,0,0,NA,NA
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,M Ali Village,Rural,Village,64,12,Khartoum,SD01,SD01006,Um Durman,Um Durman,64,0,64,0,12,0,0,0,0,0,12,Food,Move to another location
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Um Rjali,Rural,Village,69,12,Khartoum,SD01,SD01006,Um Durman,Um Durman,69,0,69,0,12,0,0,0,0,0,12,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Aday Altom,Rural,Village,16,3,Khartoum,SD01,SD01003,Bahri,Bahri,16,0,16,0,3,0,0,0,0,0,3,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Al Rokeb,Rural,Village,19,5,Khartoum,SD01,SD01003,Bahri,Bahri,19,0,19,0,5,0,0,0,0,0,5,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Tona,Rural,Village,155,29,Khartoum,SD01,SD01003,Bahri,Bahri,155,0,155,0,29,0,0,0,0,0,29,Food,Move to another location
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Um Tmam,Rural,Village,60,10,Khartoum,SD01,SD01003,Bahri,Bahri,60,0,60,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Souliman Zaied,Rural,Village,55,8,Khartoum,SD01,SD01003,Bahri,Bahri,55,0,55,0,8,0,0,0,0,0,8,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Ganto,Urban,Neighbourhood,56,11,Khartoum,SD01,SD01003,Bahri,Bahri,56,0,56,0,11,0,0,0,0,0,11,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13025,Soudari,Al Gadsia,Urban,Neighbourhood,78,15,Khartoum,SD01,SD01003,Bahri,Bahri,78,0,78,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Hai Alahmer,Urban,Neighbourhood,370,67,Khartoum,SD01,SD01003,Bahri,Bahri,370,0,370,0,67,0,0,0,0,0,67,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Hai Abu Sand,Urban,Neighbourhood,280,53,Khartoum,SD01,SD01006,Um Durman,Um Durman,280,0,280,0,53,0,0,0,0,0,53,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Hai Alfogara,Urban,Neighbourhood,231,42,Khartoum,SD01,SD01006,Um Durman,Um Durman,231,0,231,0,42,0,0,0,0,0,42,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Hai Um Alagoz,Urban,Neighbourhood,64,15,Khartoum,SD01,SD01007,Khartoum,Khartoum,64,0,64,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Hai Al Kadob,Urban,Neighbourhood,104,21,Khartoum,SD01,SD01007,Khartoum,Khartoum,104,0,104,0,21,0,0,0,0,0,21,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Hai Almoaskar,Urban,Neighbourhood,62,11,Khartoum,SD01,SD01007,Khartoum,Khartoum,62,0,62,0,11,0,0,0,0,0,11,Food,Move to another location
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Hai Alhigra,Urban,Neighbourhood,155,26,Khartoum,SD01,SD01007,Khartoum,Khartoum,155,0,155,0,26,0,0,0,0,0,26,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Hai Alsrihat,Urban,Neighbourhood,94,18,Khartoum,SD01,SD01007,Khartoum,Khartoum,94,0,94,0,18,0,0,0,0,0,18,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Hai Alomda,Urban,Neighbourhood,200,39,Khartoum,SD01,SD01006,Um Durman,Um Durman,200,0,200,0,39,0,0,0,0,0,39,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Al Mozdlifa,Rural,Village,655,125,Khartoum,SD01,SD01007,Khartoum,Khartoum,655,0,655,0,125,0,0,0,0,0,125,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Albahria,Rural,Village,366,65,Khartoum,SD01,SD01006,Um Durman,Um Durman,366,0,366,0,65,0,0,0,0,0,65,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Um Smima,Rural,Village,1280,250,Khartoum,SD01,SD01006,Um Durman,Um Durman,1280,0,1280,0,250,0,0,0,0,0,250,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Al Zariba,Rural,Village,108,20,Khartoum,SD01,SD01007,Khartoum,Khartoum,108,0,108,0,20,0,0,0,0,0,20,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Majror,Rural,Village,58,10,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia,58,0,58,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Al Koymat,Rural,Village,106,21,Khartoum,SD01,SD01006,Um Durman,Um Durman,106,0,106,0,21,0,0,0,0,0,21,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Foga,Rural,Village,84,17,Khartoum,SD01,SD01007,Khartoum,Khartoum,84,0,84,0,17,0,0,0,0,0,17,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Um Bosha,Rural,Village,77,15,Khartoum,SD01,SD01006,Um Durman,Um Durman,77,0,77,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,Khadrat,Rural,Village,117,22,Khartoum,SD01,SD01006,Um Durman,Um Durman,117,0,117,0,22,0,0,0,0,0,22,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Taiba,Urban,Neighbourhood,211,44,Khartoum,SD01,SD01006,Um Durman,Um Durman,211,0,211,0,44,0,0,0,0,0,44,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Aldrja,Urban,Neighbourhood,207,42,Khartoum,SD01,SD01002,Um Bada,Um Bada,205,2,207,0,41,1,0,0,0,0,42,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Alsafa,Urban,Neighbourhood,174,32,Khartoum,SD01,SD01006,Um Durman,Um Durman,174,0,174,0,32,0,0,0,0,0,32,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Albagir,Urban,Neighbourhood,861,179,Khartoum,SD01,SD01006,Um Durman,Um Durman,861,0,861,0,179,0,0,0,0,0,179,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Atroon,Urban,Neighbourhood,120,23,Khartoum,SD01,SD01003,Bahri,Bahri,120,0,120,0,23,0,0,0,0,0,23,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Adib,Urban,Neighbourhood,604,102,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel,604,0,604,0,102,0,0,0,0,0,102,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Aboubaker,Urban,Neighbourhood,765,159,Khartoum,SD01,SD01003,Bahri,Bahri,765,0,765,0,159,0,0,0,0,0,159,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Alfarog,Urban,Neighbourhood,508,96,Khartoum,SD01,SD01006,Um Durman,Um Durman,508,0,508,0,96,0,0,0,0,0,96,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Algods,Urban,Neighbourhood,823,171,Khartoum,SD01,SD01002,Um Bada,Um Bada,823,0,823,0,171,0,0,0,0,0,171,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Algadsia,Urban,Neighbourhood,1230,246,Khartoum,SD01,SD01006,Um Durman,Um Durman,1230,0,1230,0,246,0,0,0,0,0,246,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,"Block 5 , 7,11",Urban,Neighbourhood,1630,326,Khartoum,SD01,SD01002,Um Bada,Um Bada,1630,0,1630,0,326,0,0,0,0,0,326,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Aldraib,Urban,Neighbourhood,312,59,Khartoum,SD01,SD01006,Um Durman,Um Durman,312,0,312,0,59,0,0,0,0,0,59,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Alsika Hadid,Urban,Neighbourhood,1327,252,Khartoum,SD01,SD01002,Um Bada,Um Bada,1327,0,1327,0,252,0,0,0,0,0,252,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Ashana,Rural,Village,235,46,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel,235,0,235,0,46,0,0,0,0,0,46,Food,Move to another location
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Sharkila,Rural,Village,292,46,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel,292,0,292,0,46,0,0,0,0,0,46,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Albagir,Rural,Village,0,0,North Kordofan,SD13,SD13024,Sheikan,El Obied,0,0,0,0,0,0,0,0,0,0,0,NA,NA
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Adib,Urban,Neighbourhood,0,0,North Kordofan,SD13,SD13024,Sheikan,El Obied,0,0,0,0,0,0,0,0,0,0,0,NA,NA
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Hai Omer Gabat,Urban,Neighbourhood,1095,204,Khartoum,SD01,SD01002,Um Bada,Um Bada,1095,0,1095,0,204,0,0,0,0,0,204,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Wd Mali,Rural,Village,37,7,Khartoum,SD01,SD01006,Um Durman,Um Durman,37,0,37,0,7,0,0,0,0,0,7,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Al Gdada,Rural,Village,123,23,Khartoum,SD01,SD01006,Um Durman,Um Durman,123,0,123,0,23,0,0,0,0,0,23,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Abia,Rural,Village,93,17,Khartoum,SD01,SD01007,Khartoum,Khartoum,93,0,93,0,17,0,0,0,0,0,17,Food,Move to another location
4/15/23,7/5/23,Updated with same information,North Kordofan,SD13,SD13023,Um Rawaba,Aldarja,Urban,Neighbourhood,72,16,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia,72,0,72,0,16,0,0,0,0,0,16,Food,Return to location of origin
4/15/23,7/5/23,Updated with new information,South Kordofan,SD07,SD07090,Abassiya,Mahla,Rural,Village,84,19,Khartoum,SD01,SD01002,Um Bada,Um Bada,84,0,84,0,19,0,0,0,0,0,19,Food,Move to another location
4/15/23,7/5/23,Updated with new information,South Kordofan,SD07,SD07090,Abassiya,Gambraia,Rural,Village,92,16,Khartoum,SD01,SD01002,Um Bada,Um Bada,92,0,92,0,16,0,0,0,0,0,16,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07090,Abassiya,Al Zobl,Rural,Village,128,26,Khartoum,SD01,SD01002,Um Bada,Um Bada,128,0,128,0,26,0,0,0,0,0,26,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07090,Abassiya,Toary,Rural,Village,10,1,Khartoum,SD01,SD01007,Khartoum,Khartoum,10,0,10,0,1,0,0,0,0,0,1,Food,Return to location of origin
4/15/23,7/5/23,Updated with new information,South Kordofan,SD07,SD07090,Abassiya,Almdaris,Urban,Neighbourhood,231,51,Khartoum,SD01,SD01002,Um Bada,Um Bada,231,0,231,0,51,0,0,0,0,0,51,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07090,Abassiya,Um Algora,Rural,Village,108,22,Khartoum,SD01,SD01007,Khartoum,Khartoum,108,0,108,0,22,0,0,0,0,0,22,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07090,Abassiya,Kodi Ali,Rural,Village,19,2,Khartoum,SD01,SD01007,Khartoum,Khartoum,19,0,19,0,2,0,0,0,0,0,2,Food,Move to another location
4/15/23,7/5/23,Updated with new information,South Kordofan,SD07,SD07090,Abassiya,Hai Alomda,Urban,Neighbourhood,485,97,Khartoum,SD01,SD01007,Khartoum,Khartoum,485,0,485,0,97,0,0,0,0,0,97,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07090,Abassiya,Hai Alsog,Urban,Neighbourhood,110,22,Khartoum,SD01,SD01007,Khartoum,Khartoum,110,0,110,0,22,0,0,0,0,0,22,Food,Remain in the same place
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07090,Abassiya,Jabona,Rural,Village,225,45,Khartoum,SD01,SD01002,Um Bada,Um Bada,225,0,225,0,45,0,0,0,0,0,45,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Alwast Garb,Urban,Neighbourhood,346,66,Khartoum,SD01,SD01006,Um Durman,Um Durman,346,0,346,0,66,0,0,0,0,0,66,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Alwast Sharg,Urban,Neighbourhood,403,86,Khartoum,SD01,SD01007,Khartoum,Khartoum,403,0,403,0,86,0,0,0,0,0,86,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Sharia Alrahad,Urban,Neighbourhood,171,39,Khartoum,SD01,SD01007,Khartoum,Khartoum,171,0,171,0,39,0,0,0,0,0,39,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Alomda,Urban,Neighbourhood,211,38,Khartoum,SD01,SD01006,Um Durman,Um Durman,211,0,211,0,38,0,0,0,0,0,38,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Alomda,Urban,Neighbourhood,38,9,North Kordofan,SD13,SD13024,Sheikan,El Obied,38,0,38,0,9,0,0,0,0,0,9,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Aldonky,Urban,Neighbourhood,142,27,Khartoum,SD01,SD01006,Um Durman,Um Durman,142,0,142,0,27,0,0,0,0,0,27,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Jogba,Urban,Neighbourhood,102,18,Khartoum,SD01,SD01006,Um Durman,Um Durman,102,0,102,0,18,0,0,0,0,0,18,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Alsog,Urban,Neighbourhood,134,33,Khartoum,SD01,SD01007,Khartoum,Khartoum,134,0,134,0,33,0,0,0,0,0,33,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Sharia Alhwa,Urban,Neighbourhood,202,41,Khartoum,SD01,SD01007,Khartoum,Khartoum,202,0,202,0,41,0,0,0,0,0,41,Food,Remain in the same place
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Alnafra,Urban,Neighbourhood,90,17,Khartoum,SD01,SD01007,Khartoum,Khartoum,90,0,90,0,17,0,0,0,0,0,17,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Garb Almdaris,Urban,Neighbourhood,72,18,Khartoum,SD01,SD01007,Khartoum,Khartoum,72,0,72,0,18,0,0,0,0,0,18,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Alamara,Urban,Neighbourhood,79,13,Khartoum,SD01,SD01007,Khartoum,Khartoum,79,0,79,0,13,0,0,0,0,0,13,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Um Barka,Urban,Neighbourhood,509,97,Khartoum,SD01,SD01007,Khartoum,Khartoum,509,0,509,0,97,0,0,0,0,0,97,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Um Barambita,Urban,Neighbourhood,228,51,Khartoum,SD01,SD01006,Um Durman,Um Durman,228,0,228,0,51,0,0,0,0,0,51,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07104,Abu Kershola,Alfaid Umabdallah,Rural,Village,142,33,Khartoum,SD01,SD01006,Um Durman,Um Durman,142,0,142,0,33,0,0,0,0,0,33,Food,Remain in the same place
4/15/23,7/5/23,Updated with new information,South Kordofan,SD07,SD07093,Ar Rashad,Dym Alsak,Urban,Neighbourhood,135,25,Khartoum,SD01,SD01007,Khartoum,Khartoum,135,0,135,0,25,0,0,0,0,0,25,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Dym Alsak,Urban,Neighbourhood,13,3,North Kordofan,SD13,SD13024,Sheikan,El Obied,13,0,13,0,3,0,0,0,0,0,3,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Al Warsha,Urban,Neighbourhood,198,44,Khartoum,SD01,SD01007,Khartoum,Khartoum,198,0,198,0,44,0,0,0,0,0,44,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Al Warsha,Urban,Neighbourhood,27,7,North Kordofan,SD13,SD13024,Sheikan,El Obied,27,0,27,0,7,0,0,0,0,0,7,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Khoar Alrmla,Urban,Neighbourhood,90,18,Khartoum,SD01,SD01007,Khartoum,Khartoum,90,0,90,0,18,0,0,0,0,0,18,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Al Wihda Garb,Urban,Neighbourhood,147,35,Khartoum,SD01,SD01007,Khartoum,Khartoum,147,0,147,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Al Wihda Garb,Urban,Neighbourhood,19,5,North Kordofan,SD13,SD13024,Sheikan,El Obied,19,0,19,0,5,0,0,0,0,0,5,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Abu Anja Shimal,Urban,Neighbourhood,55,15,Khartoum,SD01,SD01007,Khartoum,Khartoum,55,0,55,0,15,0,0,0,0,0,15,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Abu Anja Shimal,Urban,Neighbourhood,5,1,North Kordofan,SD13,SD13024,Sheikan,El Obied,5,0,5,0,1,0,0,0,0,0,1,Food,Return to location of origin
4/15/23,7/5/23,Updated with new information,South Kordofan,SD07,SD07093,Ar Rashad,Al Wihda Ganob,Urban,Neighbourhood,194,50,Khartoum,SD01,SD01007,Khartoum,Khartoum,194,0,194,0,50,0,0,0,0,0,50,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Al Wihda Ganob,Urban,Neighbourhood,18,5,North Kordofan,SD13,SD13024,Sheikan,El Obied,18,0,18,0,5,0,0,0,0,0,5,Food,Return to location of origin
4/15/23,7/5/23,Updated with new information,South Kordofan,SD07,SD07093,Ar Rashad,Al Awaiat,Rural,Village,430,76,Khartoum,SD01,SD01007,Khartoum,Khartoum,430,0,430,0,76,0,0,0,0,0,76,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Al Gaba,Urban,Neighbourhood,37,8,Khartoum,SD01,SD01007,Khartoum,Khartoum,37,0,37,0,8,0,0,0,0,0,8,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Twakrna,Rural,Village,117,27,Khartoum,SD01,SD01007,Khartoum,Khartoum,117,0,117,0,27,0,0,0,0,0,27,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Twakrna,Rural,Village,3,1,North Kordofan,SD13,SD13024,Sheikan,El Obied,3,0,3,0,1,0,0,0,0,0,1,Food,Move to another location
4/15/23,7/5/23,Updated with new information,South Kordofan,SD07,SD07093,Ar Rashad,Hai Alsog,Urban,Neighbourhood,112,35,Khartoum,SD01,SD01007,Khartoum,Khartoum,112,0,112,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Hai Alsog,Urban,Neighbourhood,9,3,North Kordofan,SD13,SD13024,Sheikan,El Obied,9,0,9,0,3,0,0,0,0,0,3,Food,Return to location of origin
4/15/23,7/5/23,Updated with same information,South Kordofan,SD07,SD07093,Ar Rashad,Hai Alwihda Sharg,Urban,Neighbourhood,106,23,Khartoum,SD01,SD01007,Khartoum,Khartoum,106,0,106,0,23,0,0,0,0,0,23,Food,Return to location of origin
