,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCIDENT,DATA COLLECTION,REPORTED DATE,COUNTRY,COUNTRY CODE,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,LOCATION TYPE,LOCATION CLASSIFICATION,GPS LONGITUDE,GPS LATITUDE,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,ORIGIN GPS LONGITUDE,ORIGIN GPS LATITUDE,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),VALIDATION,SHELTER CATEGORY: Camp,SHELTER CATEGORY: WITH HOST COMMUNITY,SHELTER CATEGORY: IN RENTED ACCOMODATION,SHELTER CATEGORY: IN IMPROVISED SHELTERS,SHELTER CATEGORY: IN SCHOOLS OR OTHER PUBLIC BUILDINGS,SHELTER CATEGORY: OPEN AREA GATHERING SITES,SHELTER CATEGORY: UNKNOWN,TOTAL,VALIDATION2,PRIORITY NEED,RETURN INTENTIONS
,#date+survey,#date+reported,#adm0+name,#adm0+pcode,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,,,,,
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Goz Ahmed Nour,Rural,Village,14.557162,22.221539,485,97,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,485,0,485,TRUE,0,97,0,0,0,0,0,97,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Wad Hussein,Rural,Village,14.343439,33.318955,105,21,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,105,0,105,TRUE,0,21,0,0,0,0,0,21,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Wad Karee,Rural,Village,14.58738,33.311844,155,31,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,155,0,155,TRUE,0,31,0,0,0,0,0,31,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Alfadleen,Rural,Village,14.53129,33.271955,160,32,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,160,0,160,TRUE,0,32,0,0,0,0,0,32,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Faris Alketab Village,Rural,Village,14.508861,33.362287,185,37,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,185,0,185,TRUE,0,37,0,0,0,0,0,37,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Umjloud East Village,Rural,Village,14.529122,33.241621,195,39,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,195,0,195,TRUE,0,39,0,0,0,0,0,39,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Shaaeldin Village,Rural,Village,14.579423,33.340193,110,22,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,110,0,110,TRUE,0,22,0,0,0,0,0,22,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15034,Al Hasahisa,22 Um Uwood Village,Rural,Village,14.506718,33.298251,105,21,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,105,0,105,TRUE,0,21,0,0,0,0,0,21,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Almuosalamiya,Urban,Neighbourhood,14.580663,33.3624,0,0,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,0,0,0,TRUE,0,0,0,0,0,0,0,0,TRUE,NA,NA
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15034,Al Hasahisa,Almuosalamiya/Alhai Algarbi,Urban,Neighbourhood,14.409965,33.461141,85,17,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,85,0,85,TRUE,0,17,0,0,0,0,0,17,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with new information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Abduelrahamn Village,Rural,Village,14.571851,33.252956,230,46,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,230,0,230,TRUE,0,46,0,0,0,0,0,46,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Tabta,Rural,Village,14.672639,33.084819,555,111,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,555,0,555,TRUE,0,56,55,0,0,0,0,111,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15034,Al Hasahisa,Arbagee,Rural,Village,14.43167,33.20239,34,7,Khartoum,SD01,SD01007,Khartoum,Khartoum neighbourhoods,,,34,0,34,TRUE,0,0,0,0,0,7,0,7,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Dar Elsalam Town,Urban,Neighbourhood,15.340958,32.791378,160,32,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,160,0,160,TRUE,0,32,0,0,0,0,0,32,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Habiba Village,Rural,Village,15.273357,32.714248,190,38,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,190,0,190,TRUE,0,38,0,0,0,0,0,38,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Tabat,Urban,Neighbourhood,15.0903,33.1808,265,53,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,265,0,265,TRUE,0,53,0,0,0,0,0,53,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Alkamleen Block 10,Urban,Neighbourhood,15.0528,33.1786,220,44,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,220,0,220,TRUE,0,44,0,0,0,0,0,44,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Aljadid Althowra,Rural,Village,15.339655,32.786129,200,40,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,200,0,200,TRUE,0,40,0,0,0,0,0,40,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Almahlaj,Urban,Neighbourhood,15.028686,33.195856,110,22,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,110,0,110,TRUE,0,22,0,0,0,0,0,22,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Alkamleen Block 5,Urban,Neighbourhood,15.0656,33.1856,130,26,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,130,0,130,TRUE,0,26,0,0,0,0,0,26,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Albageer East,Rural,Village,15.4083,32.7298,260,52,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,260,0,260,TRUE,0,52,0,0,0,0,0,52,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Wad Aljalal,Rural,Village,15.340101,32.789965,185,37,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,185,0,185,TRUE,0,37,0,0,0,0,0,37,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Almasoudiya,Urban,Neighbourhood,15.299543,32.853145,205,41,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,205,0,205,TRUE,0,41,0,0,0,0,0,41,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Aljadid Alashigla,Rural,Village,15.077747,33.176277,180,36,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,180,0,180,TRUE,0,36,0,0,0,0,0,36,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Al Kamlin Au,Urban,Neighbourhood,,,515,103,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,515,0,515,TRUE,0,103,0,0,0,0,0,103,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alkamleen Garib,Rural,Village,15.103318,33.193091,65,13,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,65,0,65,TRUE,0,13,0,0,0,0,0,13,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alkasambar,Rural,Village,15.110133,33.1574,220,24,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,220,0,220,TRUE,0,24,0,0,0,0,0,24,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,20 Abujediyan,Rural,Village,15.006331,33.162738,60,12,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,60,0,60,TRUE,0,12,0,0,0,0,0,12,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,"Alhai Aljanobi Block(19,20,21)",Urban,Neighbourhood,,,30,6,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,30,0,30,TRUE,0,6,0,0,0,0,0,6,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,26 Aajab,Rural,Village,,,45,9,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,45,0,45,TRUE,0,9,0,0,0,0,0,9,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Alsinaat Au,Rural,Village,15.344771,32.76165,405,81,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,405,0,405,TRUE,0,81,0,0,0,0,0,81,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Alnuba,Rural,Village,15.290153,32.890176,165,33,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,165,0,165,TRUE,0,33,0,0,0,0,0,33,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Alltei,Rural,Village,15.256133,32.974751,315,63,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,315,0,315,TRUE,0,63,0,0,0,0,0,63,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Wad Algalab,Rural,Village,,,55,11,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,55,0,55,TRUE,0,11,0,0,0,0,0,11,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,3 Alhebika,Rural,Village,,,60,12,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,60,0,60,TRUE,0,12,0,0,0,0,0,12,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Medani Aldubaseen,Rural,Village,,,335,67,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,335,0,335,TRUE,0,67,0,0,0,0,0,67,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Almealig Au,Rural,Village,15.024171,33.090522,315,63,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,315,0,315,TRUE,0,63,0,0,0,0,0,63,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alsariha Au,Rural,Village,15.074316,33.180341,295,59,Khartoum,SD01,SD01001,Jebel Awlia,Jebel Awlia neighbourhoods,,,295,0,295,TRUE,0,59,0,0,0,0,0,59,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Al Kamlin Au,Rural,Village,,,335,67,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,335,0,335,TRUE,0,67,0,0,0,0,0,67,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alturabi,Rural,Village,15.137577,33.132584,250,50,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,250,0,250,TRUE,0,50,0,0,0,0,0,50,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,10 Fadoul,Rural,Village,,,390,78,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,390,0,390,TRUE,0,78,0,0,0,0,0,78,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Haj Abdalla,Rural,Village,,,65,13,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,65,0,65,TRUE,0,13,0,0,0,0,0,13,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Allaouta Alhasaniya,Rural,Village,15.027114,33.114615,30,6,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,30,0,30,TRUE,0,6,0,0,0,0,0,6,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alrebat,Rural,Village,,,435,87,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,435,0,435,TRUE,0,87,0,0,0,0,0,87,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Alsinaat Au,Rural,Village,15.344771,32.76165,250,50,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,250,0,250,TRUE,0,50,0,0,0,0,0,50,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Edid Albshagra,Rural,Village,15.154552,33.017395,120,24,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,120,0,120,TRUE,0,24,0,0,0,0,0,24,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,14 Alhebika,Rural,Village,,,45,9,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,45,0,45,TRUE,0,9,0,0,0,0,0,9,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Jerma,Rural,Village,,,80,16,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,80,0,80,TRUE,0,16,0,0,0,0,0,16,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Almealig Au,Rural,Village,15.024171,33.090522,150,30,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,150,0,150,TRUE,0,30,0,0,0,0,0,30,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alsariha Au,Rural,Village,15.074316,33.180341,145,29,Khartoum,SD01,SD01003,Bahri,Bahri neighbourhoods,,,145,0,145,TRUE,0,29,0,0,0,0,0,29,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Al Kamlin Au,Urban,Neighbourhood,,,390,78,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,390,0,390,TRUE,0,78,0,0,0,0,0,78,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alsahowa,Rural,Village,,,320,64,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,320,0,320,TRUE,0,64,0,0,0,0,0,64,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Fadoul,Rural,Village,,,105,21,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,105,0,105,TRUE,0,21,0,0,0,0,0,21,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Um Agura Kadas,Rural,Village,15.104925,33.052781,220,24,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,220,0,220,TRUE,0,24,0,0,0,0,0,24,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Wad Almajidi,Rural,Village,14.97221,33.227451,375,75,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,375,0,375,TRUE,0,75,0,0,0,0,0,75,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alwefag 8,Rural,Village,,,60,12,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,60,0,60,TRUE,0,12,0,0,0,0,0,12,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Alsinaat Au,Rural,Village,15.344771,32.76165,315,63,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,315,0,315,TRUE,0,63,0,0,0,0,0,63,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alriad Vilage,Rural,Village,,,45,9,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,45,0,45,TRUE,0,9,0,0,0,0,0,9,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alhebika Alkabeer,Rural,Village,15.161244,32.92183,380,76,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,380,0,380,TRUE,0,76,0,0,0,0,0,76,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Um Magad,Rural,Village,,,85,17,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,85,0,85,TRUE,0,17,0,0,0,0,0,17,TRUE,Food,Return to location of origin
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Almealig Au,Rural,Village,15.024171,33.090522,210,42,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,210,0,210,TRUE,0,42,0,0,0,0,0,42,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alsariha Au,Rural,Village,15.074316,33.180341,180,36,Khartoum,SD01,SD01004,Sharg An Neel,Sharg An Neel neighbourhoods,,,180,0,180,TRUE,0,36,0,0,0,0,0,36,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Dar Elsalam Town,Urban,Neighbourhood,15.340958,32.791378,100,20,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,100,0,100,TRUE,0,20,0,0,0,0,0,20,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Habiba Village,Rural,Village,15.273357,32.714248,85,17,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,85,0,85,TRUE,0,17,0,0,0,0,0,17,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Tabat,Urban,Neighbourhood,15.0903,33.1808,160,32,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,160,0,160,TRUE,0,32,0,0,0,0,0,32,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Alkamleen Block 10,Urban,Neighbourhood,15.0528,33.1786,210,42,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,210,0,210,TRUE,0,42,0,0,0,0,0,42,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Aljadid Althowra,Rural,Village,15.339655,32.786129,125,25,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,125,0,125,TRUE,0,25,0,0,0,0,0,25,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Alkamleen Block 5,Urban,Neighbourhood,15.0656,33.1856,140,28,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,140,0,140,TRUE,0,28,0,0,0,0,0,28,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Albageer East,Rural,Village,15.4083,32.7298,110,22,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,110,0,110,TRUE,0,22,0,0,0,0,0,22,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Almasoudiya,Urban,Neighbourhood,15.299543,32.853145,185,37,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,185,0,185,TRUE,0,37,0,0,0,0,0,37,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Aljadid Alashigla,Rural,Village,15.077747,33.176277,135,27,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,135,0,135,TRUE,0,27,0,0,0,0,0,27,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,Updated with same information,Aj Jazirah,SD15,SD15035,Al Kamlin,Al Kamlin Au,Urban,Neighbourhood,,,445,89,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,445,0,445,TRUE,0,89,0,0,0,0,0,89,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alwaly,Rural,Village,14.766917,33.104633,50,10,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,50,0,50,TRUE,0,10,0,0,0,0,0,10,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Albasateen,Rural,Village,,,320,64,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,320,0,320,TRUE,0,64,0,0,0,0,0,64,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Alhilila,Rural,Village,15.103424,33.169154,50,10,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,50,0,50,TRUE,0,10,0,0,0,0,0,10,TRUE,Food,Move to another location
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Aljemiabi,Rural,Village,15.029415,33.15746,430,86,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,430,0,430,TRUE,0,86,0,0,0,0,0,86,TRUE,Food,Remain in the same place
15/04/2023,28/06/2023,6/30/23,Sudan,SDN,New Location,Aj Jazirah,SD15,SD15035,Al Kamlin,Altekla Adam,Rural,Village,,,55,11,Khartoum,SD01,SD01006,Um Durman,Um Durman neighbourhoods,,,55,0,55,TRUE,0,11,0,0,0,0,0,11,TRUE,Food,Remain in the same place
