,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCIDENT,DATA COLLECTION,STATUS,STATE OF DISPLACEMENT,STATE CODE,LOCALITY CODE,LOCALITY OF DISPLACEMENT,LOCATION OF DISPALCEMENT,LOCATION TYPE,LOCATION CLASSIFICATION,IDPs,HHs,STATE ORIGIN,STATE CODE ORIGIN,LOCALITY CODE ORIGIN,LOCALITY ORIGIN,LOCATION OF ORIGIN,NATIONALITY SUDANESE,NATIONALITY NON SUDANESE,TOTAL (=IDPs),SHELTER CATEGORY: Camp,SHELTER CATEGORY: With Host Community,SHELTER CATEGORY: In Rented accomodation (paying rent),SHELTER CATEGORY: In Abandoned buildings/critical shelters/no rent,SHELTER CATEGORY: In schools or other public buildings/no rent,SHELTER CATEGORY: Gathering sites (informal settlements or open area),SHELTER CATEGORY: Unknown,total,TOP PRIORITY NEED,RETURN INTENTIONS
,#date+survey,,#adm1+name,#adm1+pcode,#adm2+pcode,#adm2+name,,,,#affected+idps+ind,#affected+idps+hh,#adm1+origin+name,#adm1+origin+pcode,#adm2+origin+pcode,#adm2+origin+name,,,,,,,,,,,,,,
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Albuhira town,Urban,neighbourhood,0,0,Khartoum,SD01,SD01004,Sharg An Neel,,0,0,0,0,0,0,0,0,0,0,0,Food,Move to another location
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Alkab Village,Rural,Village,"2,060",412,Khartoum,SD01,SD01007,Khartoum,,"2,060",0,"2,060",0,412,0,0,0,0,0,412,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Alkab Village,Rural,Village,"1,930",386,Khartoum,SD01,SD01003,Bahri,,"1,930",0,"1,930",0,386,0,0,0,0,0,386,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Alkab Village,Rural,Village,"1,935",387,Khartoum,SD01,SD01006,Um Durman,,"1,935",0,"1,935",0,387,0,0,0,0,0,387,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Alkab Village,Rural,Village,"1,475",295,Khartoum,SD01,SD01004,Sharg An Neel,,"1,475",0,"1,475",0,295,0,0,0,0,0,295,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Almanaseer Vilages 1,Rural,Village,950,190,Khartoum,SD01,SD01003,Bahri,,950,0,950,0,190,0,0,0,0,0,190,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Almanaseer Vilages 1,Rural,Village,900,180,Khartoum,SD01,SD01007,Khartoum,,900,0,900,0,180,0,0,0,0,0,180,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Almanaseer Vilages 2,Rural,Village,970,194,Khartoum,SD01,SD01004,Sharg An Neel,,970,0,970,0,194,0,0,0,0,0,194,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Almanaseer Vilages 2,Rural,Village,880,176,Khartoum,SD01,SD01006,Um Durman,,880,0,880,0,176,0,0,0,0,0,176,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Altowina vilage,Rural,Village,845,169,Khartoum,SD01,SD01003,Bahri,,845,0,845,0,169,0,0,0,0,0,169,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Altowina vilage,Rural,Village,750,150,Khartoum,SD01,SD01006,Um Durman,,750,0,750,0,150,0,0,0,0,0,150,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Altowina vilage,Rural,Village,680,136,Khartoum,SD01,SD01004,Sharg An Neel,,680,0,680,0,136,0,0,0,0,0,136,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Altowina vilage,Rural,Village,500,100,Khartoum,SD01,SD01007,Khartoum,,500,0,500,0,100,0,0,0,0,0,100,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Barti village,Rural,Village,840,168,Khartoum,SD01,SD01003,Bahri,,840,0,840,0,168,0,0,0,0,0,168,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Barti village,Rural,Village,720,144,Khartoum,SD01,SD01006,Um Durman,,720,0,720,0,144,0,0,0,0,0,144,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Barti village,Rural,Village,675,135,Khartoum,SD01,SD01007,Khartoum,,675,0,675,0,135,0,0,0,0,0,135,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Barti village,Rural,Village,540,108,Khartoum,SD01,SD01004,Sharg An Neel,,540,0,540,0,108,0,0,0,0,0,108,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Kahila village,Rural,Village,550,110,Khartoum,SD01,SD01007,Khartoum,,550,0,550,0,110,0,0,0,0,0,110,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Kahila village,Rural,Village,485,97,Khartoum,SD01,SD01006,Um Durman,,485,0,485,0,97,0,0,0,0,0,97,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Kahila village,Rural,Village,440,88,Khartoum,SD01,SD01003,Bahri,,440,0,440,0,88,0,0,0,0,0,88,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16014,Al Buhaira,Kahila village,Rural,Village,375,75,Khartoum,SD01,SD01004,Sharg An Neel,,375,0,375,0,75,0,0,0,0,0,75,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Althawra kabouta,Rural,Village,365,73,Khartoum,SD01,SD01007,Khartoum,,365,0,365,0,73,0,0,0,0,0,73,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Althawra kabouta,Rural,Village,320,64,Khartoum,SD01,SD01003,Bahri,,320,0,320,0,64,0,0,0,0,0,64,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aakada,Rural,Village,230,46,Khartoum,SD01,SD01007,Khartoum,,230,0,230,0,46,0,0,0,0,0,46,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aakada,Rural,Village,190,38,Khartoum,SD01,SD01003,Bahri,,190,0,190,0,38,0,0,0,0,0,38,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aakada,Rural,Village,140,28,Khartoum,SD01,SD01006,Um Durman,,140,0,140,0,28,0,0,0,0,0,28,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aburegaiowa,Rural,Village,255,51,Khartoum,SD01,SD01003,Bahri,,255,0,255,0,51,0,0,0,0,0,51,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alababda,Rural,Village,95,19,Khartoum,SD01,SD01006,Um Durman,,95,0,95,0,19,0,0,0,0,0,19,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alabeidab,Rural,Village,520,104,Khartoum,SD01,SD01003,Bahri,,520,0,520,0,104,0,0,0,0,0,104,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alabeidab,Rural,Village,500,100,Khartoum,SD01,SD01007,Khartoum,,500,0,500,0,100,0,0,0,0,0,100,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alabeidab,Rural,Village,440,88,Khartoum,SD01,SD01004,Sharg An Neel,,440,0,440,0,88,0,0,0,0,0,88,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alakdab,Rural,Village,195,39,Khartoum,SD01,SD01007,Khartoum,,195,0,195,0,39,0,0,0,0,0,39,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alakowdab,Rural,Village,260,52,Khartoum,SD01,SD01003,Bahri,,260,0,260,0,52,0,0,0,0,0,52,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alakowdab,Rural,Village,235,47,Khartoum,SD01,SD01007,Khartoum,,235,0,235,0,47,0,0,0,0,0,47,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alareef,Rural,Village,315,63,Khartoum,SD01,SD01004,Sharg An Neel,,315,0,315,0,63,0,0,0,0,0,63,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Albawalid,Rural,Village,330,66,Khartoum,SD01,SD01007,Khartoum,,330,0,330,0,66,0,0,0,0,0,66,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Albawalid,Rural,Village,290,58,Khartoum,SD01,SD01003,Bahri,,290,0,290,0,58,0,0,0,0,0,58,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Albawalid,Rural,Village,250,50,Khartoum,SD01,SD01006,Um Durman,,250,0,250,0,50,0,0,0,0,0,50,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Albrahteet,Rural,Village,300,60,Khartoum,SD01,SD01003,Bahri,,300,0,300,0,60,0,0,0,0,0,60,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Albrahteet,Rural,Village,220,44,Khartoum,SD01,SD01007,Khartoum,,220,0,220,0,44,0,0,0,0,0,44,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Albrahteet,Rural,Village,160,32,Khartoum,SD01,SD01006,Um Durman,,160,0,160,0,32,0,0,0,0,0,32,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alderira,Rural,Village,270,54,Khartoum,SD01,SD01007,Khartoum,,270,0,270,0,54,0,0,0,0,0,54,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alderira,Rural,Village,225,45,Khartoum,SD01,SD01003,Bahri,,225,0,225,0,45,0,0,0,0,0,45,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Algelia,Rural,Village,210,42,Khartoum,SD01,SD01006,Um Durman,,210,0,210,0,42,0,0,0,0,0,42,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Algelia,Rural,Village,175,35,Khartoum,SD01,SD01004,Sharg An Neel,,175,0,175,0,35,0,0,0,0,0,35,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alghalaab,Rural,Village,210,42,Khartoum,SD01,SD01007,Khartoum,,210,0,210,0,42,0,0,0,0,0,42,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alghalab,Rural,Village,310,62,Khartoum,SD01,SD01003,Bahri,,310,0,310,0,62,0,0,0,0,0,62,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alghuba,Rural,Village,235,47,Khartoum,SD01,SD01003,Bahri,,235,0,235,0,47,0,0,0,0,0,47,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhadaheed,Rural,Village,315,63,Khartoum,SD01,SD01003,Bahri,,315,0,315,0,63,0,0,0,0,0,63,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhajab,Rural,Village,225,45,Khartoum,SD01,SD01006,Um Durman,,225,0,225,0,45,0,0,0,0,0,45,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhajab,Rural,Village,175,35,Khartoum,SD01,SD01004,Sharg An Neel,,175,0,175,0,35,0,0,0,0,0,35,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alharairab,Rural,Village,165,33,Khartoum,SD01,SD01003,Bahri,,165,0,165,0,33,0,0,0,0,0,33,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhawaweer,Rural,Village,225,45,Khartoum,SD01,SD01007,Khartoum,,225,0,225,0,45,0,0,0,0,0,45,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhawaweer,Rural,Village,160,32,Khartoum,SD01,SD01006,Um Durman,,160,0,160,0,32,0,0,0,0,0,32,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhawaweet,Rural,Village,260,52,Khartoum,SD01,SD01004,Sharg An Neel,,260,0,260,0,52,0,0,0,0,0,52,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhawaweet,Rural,Village,260,52,Khartoum,SD01,SD01006,Um Durman,,260,0,260,0,52,0,0,0,0,0,52,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhemirab,Rural,Village,255,51,Khartoum,SD01,SD01007,Khartoum,,255,0,255,0,51,0,0,0,0,0,51,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhemirab,Rural,Village,210,42,Khartoum,SD01,SD01003,Bahri,,210,0,210,0,42,0,0,0,0,0,42,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhemirab,Rural,Village,145,29,Khartoum,SD01,SD01006,Um Durman,,145,0,145,0,29,0,0,0,0,0,29,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhilaila,Rural,Village,195,39,Khartoum,SD01,SD01007,Khartoum,,195,0,195,0,39,0,0,0,0,0,39,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhowbaji,Rural,Village,475,95,Khartoum,SD01,SD01007,Khartoum,,475,0,475,0,95,0,0,0,0,0,95,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhowbaji,Rural,Village,430,86,Khartoum,SD01,SD01003,Bahri,,430,0,430,0,86,0,0,0,0,0,86,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhowbaji,Rural,Village,375,75,Khartoum,SD01,SD01006,Um Durman,,375,0,375,0,75,0,0,0,0,0,75,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhusseinab,Rural,Village,225,45,Khartoum,SD01,SD01007,Khartoum,,225,0,225,0,45,0,0,0,0,0,45,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alhusseinab,Rural,Village,175,35,Khartoum,SD01,SD01006,Um Durman,,175,0,175,0,35,0,0,0,0,0,35,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljablab,Rural,Village,510,102,Khartoum,SD01,SD01003,Bahri,,510,0,510,0,102,0,0,0,0,0,102,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljablab,Rural,Village,500,100,Khartoum,SD01,SD01007,Khartoum,,500,0,500,0,100,0,0,0,0,0,100,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljablab,Rural,Village,455,91,Khartoum,SD01,SD01004,Sharg An Neel,,455,0,455,0,91,0,0,0,0,0,91,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljablab,Rural,Village,395,79,Khartoum,SD01,SD01006,Um Durman,,395,0,395,0,79,0,0,0,0,0,79,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljabrab,Rural,Village,95,19,Khartoum,SD01,SD01003,Bahri,,95,0,95,0,19,0,0,0,0,0,19,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljekika,Rural,Village,350,70,Khartoum,SD01,SD01003,Bahri,,350,0,350,0,70,0,0,0,0,0,70,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljekika,Rural,Village,305,61,Khartoum,SD01,SD01007,Khartoum,,305,0,305,0,61,0,0,0,0,0,61,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljekika,Rural,Village,265,53,Khartoum,SD01,SD01006,Um Durman,,265,0,265,0,53,0,0,0,0,0,53,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljereif,Rural,Village,445,89,Khartoum,SD01,SD01004,Sharg An Neel,,445,0,445,0,89,0,0,0,0,0,89,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljereif,Rural,Village,385,77,Khartoum,SD01,SD01003,Bahri,,385,0,385,0,77,0,0,0,0,0,77,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljereif,Rural,Village,350,70,Khartoum,SD01,SD01007,Khartoum,,350,0,350,0,70,0,0,0,0,0,70,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljereif,Rural,Village,305,61,Khartoum,SD01,SD01006,Um Durman,,305,0,305,0,61,0,0,0,0,0,61,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljueer Village,Rural,Village,620,124,Khartoum,SD01,SD01003,Bahri,,620,0,620,0,124,0,0,0,0,0,124,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljueer Village,Rural,Village,575,115,Khartoum,SD01,SD01007,Khartoum,,575,0,575,0,115,0,0,0,0,0,115,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljueer Village,Rural,Village,520,104,Khartoum,SD01,SD01006,Um Durman,,520,0,520,0,104,0,0,0,0,0,104,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Aljueer Village,Rural,Village,490,98,Khartoum,SD01,SD01004,Sharg An Neel,,490,0,490,0,98,0,0,0,0,0,98,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alkemeer Village,Rural,Village,45,9,Khartoum,SD01,SD01003,Bahri,,45,0,45,0,9,0,0,0,0,0,9,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almagaweer Village,Rural,Village,510,102,Khartoum,SD01,SD01007,Khartoum,,510,0,510,0,102,0,0,0,0,0,102,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almagaweer Village,Rural,Village,495,99,Khartoum,SD01,SD01003,Bahri,,495,0,495,0,99,0,0,0,0,0,99,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almagaweer Village,Rural,Village,435,87,Khartoum,SD01,SD01006,Um Durman,,435,0,435,0,87,0,0,0,0,0,87,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almagaweer Village,Rural,Village,390,78,Khartoum,SD01,SD01004,Sharg An Neel,,390,0,390,0,78,0,0,0,0,0,78,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almakniya,Rural,Village,620,124,Khartoum,SD01,SD01007,Khartoum,,620,0,620,0,124,0,0,0,0,0,124,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almakniya,Rural,Village,580,116,Khartoum,SD01,SD01003,Bahri,,580,0,580,0,116,0,0,0,0,0,116,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almakniya,Rural,Village,470,94,Khartoum,SD01,SD01006,Um Durman,,470,0,470,0,94,0,0,0,0,0,94,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almatama garib,Rural,Village,510,102,Khartoum,SD01,SD01003,Bahri,,510,0,510,0,102,0,0,0,0,0,102,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almatama garib,Rural,Village,450,90,Khartoum,SD01,SD01007,Khartoum,,450,0,450,0,90,0,0,0,0,0,90,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almatama garib,Rural,Village,430,86,Khartoum,SD01,SD01004,Sharg An Neel,,430,0,430,0,86,0,0,0,0,0,86,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Almatama garib,Rural,Village,400,80,Khartoum,SD01,SD01006,Um Durman,,400,0,400,0,80,0,0,0,0,0,80,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alnahda,Rural,Village,50,10,Khartoum,SD01,SD01007,Khartoum,,50,0,50,0,10,0,0,0,0,0,10,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alnemirab,Rural,Village,220,44,Khartoum,SD01,SD01003,Bahri,,220,0,220,0,44,0,0,0,0,0,44,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alnemirab,Rural,Village,175,35,Khartoum,SD01,SD01007,Khartoum,,175,0,175,0,35,0,0,0,0,0,35,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alnemiriya,Rural,Village,210,42,Khartoum,SD01,SD01004,Sharg An Neel,,210,0,210,0,42,0,0,0,0,0,42,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alnourab,Rural,Village,265,53,Khartoum,SD01,SD01005,Karrari,,265,0,265,0,53,0,0,0,0,0,53,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alnourab,Rural,Village,220,44,Khartoum,SD01,SD01003,Bahri,,220,0,220,0,44,0,0,0,0,0,44,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alnourab,Rural,Village,175,35,Khartoum,SD01,SD01006,Um Durman,,175,0,175,0,35,0,0,0,0,0,35,Food,Return to location of origin
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alozozab,Rural,Village,190,38,Khartoum,SD01,SD01007,Khartoum,,190,0,190,0,38,0,0,0,0,0,38,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alozozab,Rural,Village,135,27,Khartoum,SD01,SD01004,Sharg An Neel,,135,0,135,0,27,0,0,0,0,0,27,Food,Remain in the same place
4/15/23,6/7/23,Updated with new information,River Nile,SD16,SD16009,Al Matama,Alreidab,Rural,Village,110,22,Khartoum,SD01,SD01006,Um Durman,,110,0,110,0,22,0,0,0,0,0,22,Food,Return to location of origin
